video_name,tag
face6_02_168_20975_21175_happy.mp4,happy
face6_02_169_21400_21425_neutral.mp4,neutral
face6_02_170_21450_22025_sad.mp4,sad
face6_02_171_22025_22050_neutral.mp4,neutral
face6_02_172_22075_22275_neutral.mp4,neutral
face6_02_173_22300_22325_neutral.mp4,neutral
face6_02_174_22350_22550_happy.mp4,happy
face6_02_175_22575_22700_sad.mp4,sad
face6_02_176_22725_22925_neutral.mp4,neutral
face6_02_177_22950_23025_neutral.mp4,neutral
face6_02_178_23050_23075_stress.mp4,angry
face6_02_179_23075_23200_relax.mp4,relax
face6_02_180_23225_23275_neutral.mp4,neutral
face6_02_181_23275_23425_sad.mp4,sad
face6_02_182_23450_24175_happy.mp4,happy
face6_02_183_24200_24325_stress.mp4,angry
face6_02_184_24350_24775_happy.mp4,happy
face6_02_185_24775_24800_happy.mp4,happy
face6_02_186_24850_25050_happy.mp4,happy
face6_02_187_27050_27775_happy.mp4,happy
face6_02_188_27800_28275_relax.mp4,relax
face6_02_189_28300_28500_stress.mp4,angry
face6_02_190_28600_28850_relax.mp4,relax
face6_02_191_28875_29025_relax.mp4,relax
face6_02_192_29050_29175_neutral.mp4,neutral
face6_02_193_29200_29275_neutral.mp4,neutral
face6_02_194_29300_29375_angry.mp4,angry
face6_02_195_29450_29575_neutral.mp4,neutral
face6_02_196_29600_29775_neutral.mp4,neutral
face6_02_197_29775_29850_relax.mp4,relax
face6_02_198_29875_29900_stress.mp4,angry
face6_02_199_29925_29950_relax.mp4,relax
face6_02_200_29950_30700_neutral.mp4,neutral
face6_02_201_30725_30775_happy.mp4,happy
face6_02_202_30775_30975_relax.mp4,relax
face6_02_203_30100_31225_neutral.mp4,neutral
face6_02_204_30125_31400_neutral.mp4,neutral
face6_02_205_31425_31450_stress.mp4,angry
face6_02_206_31475_31550_relax.mp4,relax
face6_02_207_31575_31775_happy.mp4,happy
face6_02_208_31775_31825_relax.mp4,relax
face6_02_209_31850_32025_happy.mp4,happy
face6_02_210_32050_32150_neutral.mp4,neutral
face6_02_211_32175_32225_neutral.mp4,neutral
face6_02_212_31575_32275_neutral.mp4,neutral
face6_02_213_32300_32325_neutral.mp4,neutral
face6_02_214_32350_32375_neutral.mp4,neutral
face6_02_215_32375_32425_sad.mp4,sad
face6_02_216_32450_32475_happy.mp4,happy
face6_02_217_31600_32800_neutral.mp4,neutral
face6_02_218_32825_32925_relax.mp4,relax
face6_02_219_32950_32975_happy.mp4,happy
face6_02_220_33450_33550_neutral.mp4,neutral
face6_02_221_33575_33800_relax.mp4,relax
face6_02_222_33825_34200_neutral.mp4,neutral
face6_02_223_34225_34400_relax.mp4,relax
face6_02_224_34425_34600_sad.mp4,sad
face6_02_225_34625_34650_relax.mp4,relax
face6_02_226_34675_35100_happy.mp4,happy
face6_02_227_35125_35300_relax.mp4,relax
