,data_team,psy_team,pred
frame_000640.PNG,2,2,0
frame_000641.PNG,2,2,1
frame_000646.PNG,2,2,1
frame_000647.PNG,2,2,1
frame_000648.PNG,2,2,1
frame_000649.PNG,2,2,3
frame_000650.PNG,2,2,3
frame_000651.PNG,2,2,1
frame_000652.PNG,2,2,2
frame_000653.PNG,2,2,1
frame_000654.PNG,2,2,3
frame_000655.PNG,2,2,2
frame_000656.PNG,2,2,1
frame_000657.PNG,2,2,3
frame_000658.PNG,2,2,3
frame_000659.PNG,2,2,3
frame_000660.PNG,2,2,3
frame_000661.PNG,2,2,3
frame_000662.PNG,2,2,3
frame_000663.PNG,2,2,3
frame_000664.PNG,2,2,3
frame_000665.PNG,2,2,1
frame_000666.PNG,2,2,1
frame_000667.PNG,2,2,1
frame_000668.PNG,2,2,0
frame_000669.PNG,2,2,1
frame_000670.PNG,2,2,1
frame_000671.PNG,2,2,1
frame_000672.PNG,2,2,3
frame_000673.PNG,2,2,3
frame_000674.PNG,2,2,1
frame_000675.PNG,2,2,2
frame_000676.PNG,2,2,1
frame_000677.PNG,2,2,1
frame_000678.PNG,2,2,1
frame_000679.PNG,2,2,3
frame_000680.PNG,2,2,1
frame_000681.PNG,2,4,3
frame_000682.PNG,2,4,1
frame_000683.PNG,2,4,1
frame_000684.PNG,2,4,1
frame_000685.PNG,2,4,3
frame_000686.PNG,2,4,1
frame_000687.PNG,2,4,3
frame_000688.PNG,2,4,3
frame_000689.PNG,2,4,3
frame_000690.PNG,2,4,3
frame_000691.PNG,2,4,1
frame_000692.PNG,2,4,1
frame_000693.PNG,2,4,1
frame_000694.PNG,2,4,3
frame_000695.PNG,2,4,1
frame_000696.PNG,2,4,3
frame_000697.PNG,2,4,3
frame_000698.PNG,2,4,1
frame_000699.PNG,2,4,1
frame_000700.PNG,2,4,3
frame_000701.PNG,2,4,3
frame_000702.PNG,2,4,3
frame_000703.PNG,2,4,3
frame_000704.PNG,2,4,1
frame_000710.PNG,2,4,1
frame_000711.PNG,2,2,1
frame_000712.PNG,2,2,3
frame_000713.PNG,2,2,1
frame_000714.PNG,2,2,1
frame_000715.PNG,2,2,1
frame_000716.PNG,2,2,1
frame_000717.PNG,2,2,3
frame_000718.PNG,2,2,2
frame_000719.PNG,2,2,3
frame_000720.PNG,2,2,3
frame_000721.PNG,2,2,3
frame_000722.PNG,2,2,1
frame_000723.PNG,2,2,1
frame_000724.PNG,2,2,1
frame_000725.PNG,2,3,1
frame_000726.PNG,2,3,1
frame_000727.PNG,2,3,2
frame_000728.PNG,2,3,3
frame_000729.PNG,2,3,1
frame_000730.PNG,2,3,1
frame_000731.PNG,2,2,1
frame_000732.PNG,2,2,1
frame_000733.PNG,2,2,3
frame_000734.PNG,2,2,1
frame_000735.PNG,2,2,1
frame_000736.PNG,2,2,1
frame_000737.PNG,2,2,3
frame_000738.PNG,2,2,1
frame_000739.PNG,2,2,3
frame_000740.PNG,2,2,1
frame_000741.PNG,2,2,3
frame_000742.PNG,2,3,1
frame_000743.PNG,2,3,1
frame_000744.PNG,2,3,3
frame_000745.PNG,2,3,3
frame_000746.PNG,2,3,1
frame_000747.PNG,2,3,1
frame_000748.PNG,2,3,1
frame_000749.PNG,2,3,3
frame_000750.PNG,2,3,3
frame_000751.PNG,2,3,1
frame_000752.PNG,2,2,1
frame_000753.PNG,2,0,1
frame_000754.PNG,2,0,1
frame_000755.PNG,2,0,1
frame_000756.PNG,2,0,3
frame_000757.PNG,2,0,1
frame_000758.PNG,2,0,1
frame_000759.PNG,2,0,1
frame_000760.PNG,2,0,1
frame_000761.PNG,2,0,1
frame_000762.PNG,2,0,1
frame_000763.PNG,2,0,1
frame_000764.PNG,2,0,1
frame_000765.PNG,2,0,1
frame_000766.PNG,2,0,3
frame_000767.PNG,2,0,1
frame_000768.PNG,2,0,3
frame_000769.PNG,2,0,3
frame_000770.PNG,2,0,3
frame_000771.PNG,2,0,1
frame_000772.PNG,2,0,3
frame_000773.PNG,2,0,3
frame_000774.PNG,2,0,1
frame_000775.PNG,2,0,1
frame_000776.PNG,2,0,3
frame_000777.PNG,2,0,3
frame_000778.PNG,2,0,1
frame_000779.PNG,2,0,3
frame_000780.PNG,2,0,3
frame_000781.PNG,2,0,1
frame_000782.PNG,2,0,1
frame_000783.PNG,2,0,1
frame_000784.PNG,2,0,1
frame_000785.PNG,2,0,3
frame_000786.PNG,2,0,3
frame_000787.PNG,2,0,1
frame_000788.PNG,2,0,1
frame_000789.PNG,2,0,3
frame_000790.PNG,2,0,1
frame_000791.PNG,2,0,1
frame_000792.PNG,2,0,1
frame_000793.PNG,2,0,1
frame_000794.PNG,2,0,1
frame_000795.PNG,2,3,1
frame_000796.PNG,2,3,1
frame_000797.PNG,2,3,1
frame_000798.PNG,2,3,3
frame_000799.PNG,2,3,1
frame_000800.PNG,2,0,1
frame_000801.PNG,2,0,1
frame_000802.PNG,2,0,3
frame_000803.PNG,2,0,1
frame_000804.PNG,2,0,1
frame_000805.PNG,2,3,1
frame_000806.PNG,2,3,3
frame_000807.PNG,2,3,1
frame_000808.PNG,2,3,1
frame_000809.PNG,2,3,1
frame_000810.PNG,2,3,1
frame_000811.PNG,2,3,1
frame_000812.PNG,2,3,1
frame_000813.PNG,2,3,1
frame_000814.PNG,2,3,1
frame_000815.PNG,2,3,1
frame_000816.PNG,2,3,1
frame_000817.PNG,2,3,1
frame_000818.PNG,2,3,1
frame_000819.PNG,2,3,1
frame_000820.PNG,2,3,3
frame_000821.PNG,2,3,1
frame_000822.PNG,2,3,1
frame_000823.PNG,2,3,1
frame_000824.PNG,2,3,1
frame_000825.PNG,2,3,1
frame_000826.PNG,2,3,1
frame_000827.PNG,2,3,1
frame_000828.PNG,2,3,1
frame_000829.PNG,2,3,1
frame_000830.PNG,2,3,1
frame_000831.PNG,2,3,1
frame_000832.PNG,2,3,1
frame_000833.PNG,2,3,3
frame_000834.PNG,2,3,3
frame_000835.PNG,2,3,3
frame_000836.PNG,2,3,1
frame_000837.PNG,2,3,3
frame_000838.PNG,2,3,3
frame_000839.PNG,2,3,1
frame_000840.PNG,2,3,1
frame_000841.PNG,2,3,1
frame_000842.PNG,2,3,1
frame_000843.PNG,2,3,1
frame_000844.PNG,2,3,1
frame_000845.PNG,2,3,3
frame_000848.PNG,2,1,1
frame_000849.PNG,2,1,1
frame_000850.PNG,2,1,1
frame_000851.PNG,2,1,1
frame_000852.PNG,2,1,1
frame_000853.PNG,2,1,1
frame_000854.PNG,2,1,1
frame_000855.PNG,2,1,1
frame_000861.PNG,1,1,1
frame_000862.PNG,1,1,1
frame_000863.PNG,1,1,3
frame_000864.PNG,1,1,1
frame_000865.PNG,1,1,1
frame_000866.PNG,1,1,3
frame_000867.PNG,1,1,3
frame_000868.PNG,1,1,1
frame_000869.PNG,1,1,1
frame_000870.PNG,1,1,1
frame_000871.PNG,1,1,3
frame_000877.PNG,1,1,1
frame_000878.PNG,1,1,1
frame_000879.PNG,1,1,1
frame_000880.PNG,2,1,1
frame_000881.PNG,2,1,1
frame_000882.PNG,2,3,1
frame_000883.PNG,2,3,3
frame_000884.PNG,2,3,1
frame_000885.PNG,2,3,3
frame_000886.PNG,2,0,1
frame_000887.PNG,2,0,3
frame_000888.PNG,2,0,1
frame_000889.PNG,2,0,3
frame_000890.PNG,2,0,1
frame_000891.PNG,2,0,3
frame_000892.PNG,2,0,3
frame_000898.PNG,2,0,1
frame_000899.PNG,2,0,3
frame_000900.PNG,2,0,1
frame_000901.PNG,2,0,4
frame_000902.PNG,2,3,3
frame_000903.PNG,2,3,1
frame_000904.PNG,2,3,3
frame_000905.PNG,2,3,3
frame_000906.PNG,2,3,3
frame_000907.PNG,2,3,3
frame_000908.PNG,2,3,3
frame_000909.PNG,2,3,3
frame_000910.PNG,2,3,3
frame_000914.PNG,2,3,1
frame_000915.PNG,2,0,3
frame_000916.PNG,2,0,3
frame_000917.PNG,2,0,3
frame_000918.PNG,2,0,3
frame_000919.PNG,2,0,1
frame_000920.PNG,2,0,1
frame_000921.PNG,2,0,1
frame_000922.PNG,2,0,1
frame_000923.PNG,2,0,3
frame_000924.PNG,2,0,3
frame_000925.PNG,2,0,1
frame_000926.PNG,2,0,1
frame_000927.PNG,2,0,1
frame_000928.PNG,2,0,3
frame_000929.PNG,2,0,1
frame_000930.PNG,2,0,3
frame_000931.PNG,2,0,1
frame_000932.PNG,2,0,4
frame_000933.PNG,2,0,1
frame_000934.PNG,2,0,1
frame_000935.PNG,2,0,1
frame_000936.PNG,2,0,1
frame_000937.PNG,2,0,3
frame_000938.PNG,2,0,2
frame_000939.PNG,2,0,1
frame_000940.PNG,2,0,1
frame_000941.PNG,2,0,3
frame_000942.PNG,2,0,3
frame_000947.PNG,2,0,1
frame_000948.PNG,2,0,3
frame_000949.PNG,2,0,3
frame_000950.PNG,2,0,1
frame_000951.PNG,2,0,3
frame_000952.PNG,2,0,1
frame_000953.PNG,2,0,3
frame_000954.PNG,2,0,1
frame_000955.PNG,2,0,1
frame_000956.PNG,2,0,1
frame_000957.PNG,2,0,1
frame_000958.PNG,2,0,1
frame_000959.PNG,2,0,3
frame_000960.PNG,2,0,1
frame_000961.PNG,2,0,3
frame_000962.PNG,2,0,1
frame_000963.PNG,2,0,1
frame_000964.PNG,2,0,1
frame_000965.PNG,2,0,3
frame_000970.PNG,2,0,1
frame_000971.PNG,2,0,3
frame_000972.PNG,2,0,3
frame_000973.PNG,2,0,3
frame_000974.PNG,2,0,1
frame_000975.PNG,2,0,1
frame_000976.PNG,2,0,3
frame_000977.PNG,2,2,1
frame_000978.PNG,2,2,1
frame_000979.PNG,2,2,1
frame_000980.PNG,2,2,3
frame_000981.PNG,2,2,1
frame_000987.PNG,2,2,1
frame_000988.PNG,2,2,1
frame_000989.PNG,2,2,1
frame_000990.PNG,2,2,1
frame_000991.PNG,0,2,1
frame_000992.PNG,0,2,1
frame_000993.PNG,0,2,2
frame_000994.PNG,0,2,1
frame_000995.PNG,0,2,3
frame_000996.PNG,0,2,1
frame_000997.PNG,0,2,3
frame_000998.PNG,0,2,3
frame_000999.PNG,0,2,1
frame_001000.PNG,0,2,3
frame_001001.PNG,0,2,3
frame_001002.PNG,0,2,1
frame_001003.PNG,0,2,3
frame_001004.PNG,0,2,1
frame_001005.PNG,0,2,1
frame_001006.PNG,0,2,3
frame_001007.PNG,0,2,3
frame_001008.PNG,0,2,3
frame_001009.PNG,0,2,1
frame_001010.PNG,0,2,1
frame_001011.PNG,0,2,3
frame_001012.PNG,0,2,1
frame_001013.PNG,0,2,1
frame_001014.PNG,2,2,1
frame_001015.PNG,2,2,1
frame_001016.PNG,2,2,3
frame_001017.PNG,2,2,1
frame_001018.PNG,2,2,1
frame_001019.PNG,2,2,3
frame_001020.PNG,2,2,1
frame_001021.PNG,2,2,1
frame_001027.PNG,2,2,3
frame_001028.PNG,2,2,1
frame_001029.PNG,2,2,3
frame_001030.PNG,2,2,3
frame_001031.PNG,2,2,1
frame_001032.PNG,2,2,3
frame_001033.PNG,2,2,3
frame_001034.PNG,2,2,3
frame_001035.PNG,2,2,1
frame_001036.PNG,2,2,3
frame_001037.PNG,2,2,1
frame_001038.PNG,2,2,1
frame_001039.PNG,2,2,1
frame_001040.PNG,2,2,3
frame_001041.PNG,2,2,3
frame_001042.PNG,2,2,4
frame_001043.PNG,2,2,1
frame_001044.PNG,2,2,1
frame_001045.PNG,2,2,3
frame_001046.PNG,2,2,1
frame_001047.PNG,2,2,3
frame_001048.PNG,2,2,1
frame_001049.PNG,2,2,1
frame_001050.PNG,2,2,3
frame_001051.PNG,2,2,1
