data,psy,img
positive-active,neutral,frame_000369.PNG
positive-active,neutral,frame_000370.PNG
positive-active,neutral,frame_000371.PNG
positive-active,neutral,frame_000372.PNG
positive-active,neutral,frame_000373.PNG
positive-active,neutral,frame_000374.PNG
positive-active,neutral,frame_000375.PNG
positive-active,neutral,frame_000376.PNG
positive-active,neutral,frame_000377.PNG
positive-active,neutral,frame_000378.PNG
positive-active,neutral,frame_000379.PNG
positive-active,neutral,frame_000380.PNG
positive-active,neutral,frame_000381.PNG
positive-active,neutral,frame_000382.PNG
positive-active,neutral,frame_000383.PNG
positive-active,neutral,frame_000384.PNG
positive-active,neutral,frame_000385.PNG
positive-active,neutral,frame_000386.PNG
positive-active,neutral,frame_000387.PNG
positive-active,neutral,frame_000388.PNG
negative-deactive,neutral,frame_000389.PNG
negative-deactive,neutral,frame_000390.PNG
negative-deactive,neutral,frame_000391.PNG
negative-deactive,neutral,frame_000392.PNG
negative-deactive,neutral,frame_000393.PNG
negative-deactive,neutral,frame_000394.PNG
negative-deactive,neutral,frame_000395.PNG
negative-deactive,neutral,frame_000396.PNG
negative-deactive,neutral,frame_000397.PNG
negative-deactive,neutral,frame_000398.PNG
negative-deactive,neutral,frame_000399.PNG
negative-deactive,neutral,frame_000400.PNG
negative-deactive,neutral,frame_000401.PNG
negative-deactive,neutral,frame_000402.PNG
negative-deactive,neutral,frame_000403.PNG
negative-deactive,positive-deactive,frame_000404.PNG
negative-active,positive-deactive,frame_000405.PNG
negative-active,positive-deactive,frame_000406.PNG
negative-active,positive-deactive,frame_000407.PNG
negative-active,positive-deactive,frame_000408.PNG
negative-active,positive-deactive,frame_000409.PNG
negative-active,positive-deactive,frame_000410.PNG
negative-active,positive-deactive,frame_000411.PNG
negative-active,positive-deactive,frame_000412.PNG
negative-active,positive-deactive,frame_000413.PNG
negative-active,positive-deactive,frame_000414.PNG
negative-active,positive-deactive,frame_000415.PNG
negative-active,positive-deactive,frame_000416.PNG
negative-active,positive-deactive,frame_000417.PNG
negative-active,positive-deactive,frame_000418.PNG
negative-active,positive-deactive,frame_000419.PNG
negative-active,negative-deactive,frame_000420.PNG
negative-active,negative-deactive,frame_000421.PNG
negative-active,negative-deactive,frame_000422.PNG
negative-active,neutral,frame_000432.PNG
negative-active,neutral,frame_000433.PNG
negative-active,neutral,frame_000434.PNG
negative-active,neutral,frame_000435.PNG
negative-active,neutral,frame_000436.PNG
negative-active,neutral,frame_000437.PNG
negative-active,neutral,frame_000438.PNG
negative-active,neutral,frame_000439.PNG
negative-active,neutral,frame_000440.PNG
negative-active,neutral,frame_000441.PNG
negative-active,neutral,frame_000442.PNG
negative-active,neutral,frame_000443.PNG
negative-active,neutral,frame_000444.PNG
negative-active,neutral,frame_000445.PNG
negative-active,neutral,frame_000446.PNG
negative-active,neutral,frame_000447.PNG
negative-active,neutral,frame_000448.PNG
negative-active,neutral,frame_000449.PNG
negative-active,neutral,frame_000450.PNG
negative-active,neutral,frame_000451.PNG
negative-active,neutral,frame_000452.PNG
negative-active,neutral,frame_000453.PNG
negative-active,neutral,frame_000454.PNG
negative-active,neutral,frame_000460.PNG
negative-active,neutral,frame_000461.PNG
negative-active,neutral,frame_000462.PNG
negative-active,neutral,frame_000463.PNG
negative-active,neutral,frame_000464.PNG
negative-active,neutral,frame_000465.PNG
negative-active,negative-deactive,frame_000466.PNG
negative-active,negative-deactive,frame_000467.PNG
negative-active,negative-deactive,frame_000468.PNG
negative-active,negative-deactive,frame_000469.PNG
negative-active,negative-deactive,frame_000470.PNG
negative-active,negative-deactive,frame_000476.PNG
negative-active,negative-deactive,frame_000477.PNG
negative-active,negative-deactive,frame_000478.PNG
negative-active,negative-deactive,frame_000479.PNG
negative-active,negative-deactive,frame_000480.PNG
negative-active,negative-deactive,frame_000481.PNG
negative-active,negative-deactive,frame_000482.PNG
negative-active,negative-deactive,frame_000483.PNG
negative-active,negative-deactive,frame_000484.PNG
negative-active,negative-deactive,frame_000485.PNG
negative-active,negative-deactive,frame_000486.PNG
negative-active,negative-deactive,frame_000487.PNG
negative-active,negative-deactive,frame_000488.PNG
negative-deactive,negative-deactive,frame_000492.PNG
negative-deactive,negative-deactive,frame_000493.PNG
negative-deactive,negative-deactive,frame_000494.PNG
negative-deactive,negative-deactive,frame_000495.PNG
negative-deactive,negative-deactive,frame_000496.PNG
negative-deactive,negative-deactive,frame_000497.PNG
negative-deactive,negative-deactive,frame_000498.PNG
negative-deactive,negative-deactive,frame_000499.PNG
negative-deactive,negative-deactive,frame_000500.PNG
negative-deactive,negative-deactive,frame_000501.PNG
negative-deactive,negative-deactive,frame_000502.PNG
negative-deactive,negative-deactive,frame_000503.PNG
negative-deactive,negative-deactive,frame_000504.PNG
negative-deactive,negative-deactive,frame_000505.PNG
negative-deactive,negative-deactive,frame_000506.PNG
negative-deactive,neutral,frame_000513.PNG
negative-deactive,neutral,frame_000514.PNG
negative-deactive,neutral,frame_000515.PNG
negative-deactive,neutral,frame_000516.PNG
negative-deactive,neutral,frame_000517.PNG
negative-active,neutral,frame_000518.PNG
negative-active,neutral,frame_000519.PNG
negative-active,neutral,frame_000520.PNG
negative-active,negative-deactive,frame_000528.PNG
negative-active,negative-deactive,frame_000529.PNG
negative-active,neutral,frame_000530.PNG
negative-active,neutral,frame_000531.PNG
negative-active,neutral,frame_000532.PNG
negative-active,neutral,frame_000533.PNG
negative-active,neutral,frame_000534.PNG
negative-active,neutral,frame_000535.PNG
negative-active,neutral,frame_000536.PNG
negative-active,neutral,frame_000537.PNG
negative-active,neutral,frame_000538.PNG
negative-active,neutral,frame_000539.PNG
negative-active,neutral,frame_000540.PNG
negative-active,neutral,frame_000541.PNG
negative-active,neutral,frame_000542.PNG
negative-deactive,neutral,frame_000543.PNG
negative-deactive,neutral,frame_000544.PNG
negative-deactive,neutral,frame_000545.PNG
negative-deactive,neutral,frame_000546.PNG
negative-deactive,neutral,frame_000547.PNG
negative-deactive,neutral,frame_000548.PNG
negative-deactive,neutral,frame_000549.PNG
negative-deactive,negative-deactive,frame_000550.PNG
negative-deactive,negative-deactive,frame_000551.PNG
negative-deactive,negative-deactive,frame_000552.PNG
negative-deactive,negative-deactive,frame_000553.PNG
negative-deactive,negative-deactive,frame_000554.PNG
negative-deactive,negative-deactive,frame_000555.PNG
negative-deactive,negative-deactive,frame_000556.PNG
negative-deactive,negative-deactive,frame_000557.PNG
negative-deactive,negative-deactive,frame_000558.PNG
negative-deactive,negative-deactive,frame_000559.PNG
negative-deactive,negative-deactive,frame_000560.PNG
negative-deactive,negative-deactive,frame_000561.PNG
negative-deactive,negative-deactive,frame_000562.PNG
negative-deactive,negative-deactive,frame_000563.PNG
negative-deactive,negative-deactive,frame_000564.PNG
negative-deactive,negative-deactive,frame_000565.PNG
negative-deactive,negative-deactive,frame_000566.PNG
negative-deactive,negative-deactive,frame_000567.PNG
negative-deactive,neutral,frame_000568.PNG
negative-deactive,neutral,frame_000569.PNG
negative-deactive,neutral,frame_000570.PNG
negative-deactive,neutral,frame_000571.PNG
negative-deactive,neutral,frame_000579.PNG
negative-deactive,neutral,frame_000580.PNG
negative-deactive,neutral,frame_000581.PNG
negative-deactive,neutral,frame_000582.PNG
negative-deactive,neutral,frame_000583.PNG
negative-deactive,neutral,frame_000584.PNG
negative-deactive,neutral,frame_000585.PNG
negative-deactive,neutral,frame_000586.PNG
negative-deactive,neutral,frame_000587.PNG
negative-deactive,neutral,frame_000588.PNG
negative-deactive,neutral,frame_000589.PNG
negative-deactive,neutral,frame_000590.PNG
negative-deactive,neutral,frame_000591.PNG
negative-deactive,neutral,frame_000592.PNG
negative-deactive,neutral,frame_000593.PNG
negative-deactive,neutral,frame_000594.PNG
negative-deactive,neutral,frame_000595.PNG
negative-deactive,neutral,frame_000596.PNG
negative-deactive,neutral,frame_000597.PNG
negative-deactive,neutral,frame_000598.PNG
negative-deactive,neutral,frame_000599.PNG
negative-deactive,neutral,frame_000600.PNG
negative-deactive,neutral,frame_000601.PNG
negative-deactive,neutral,frame_000602.PNG
negative-deactive,neutral,frame_000603.PNG
negative-deactive,neutral,frame_000604.PNG
negative-deactive,neutral,frame_000605.PNG
negative-deactive,neutral,frame_000606.PNG
negative-deactive,neutral,frame_000607.PNG
negative-deactive,neutral,frame_000608.PNG
negative-deactive,neutral,frame_000609.PNG
negative-deactive,neutral,frame_000610.PNG
negative-deactive,neutral,frame_000611.PNG
negative-deactive,neutral,frame_000612.PNG
negative-deactive,neutral,frame_000613.PNG
negative-deactive,neutral,frame_000614.PNG
negative-deactive,neutral,frame_000615.PNG
negative-deactive,neutral,frame_000616.PNG
negative-deactive,neutral,frame_000617.PNG
negative-deactive,neutral,frame_000618.PNG
negative-deactive,neutral,frame_000619.PNG
negative-deactive,neutral,frame_000620.PNG
negative-deactive,neutral,frame_000621.PNG
negative-deactive,neutral,frame_000622.PNG
negative-deactive,neutral,frame_000623.PNG
negative-deactive,neutral,frame_000624.PNG
negative-deactive,neutral,frame_000625.PNG
negative-deactive,neutral,frame_000626.PNG
negative-deactive,neutral,frame_000627.PNG
negative-deactive,neutral,frame_000628.PNG
negative-deactive,neutral,frame_000629.PNG
negative-deactive,neutral,frame_000630.PNG
negative-deactive,neutral,frame_000631.PNG
negative-deactive,neutral,frame_000632.PNG
negative-deactive,neutral,frame_000633.PNG
negative-deactive,neutral,frame_000634.PNG
negative-deactive,neutral,frame_000635.PNG
negative-deactive,neutral,frame_000636.PNG
negative-deactive,neutral,frame_000637.PNG
negative-deactive,neutral,frame_000638.PNG
negative-deactive,neutral,frame_000639.PNG
negative-deactive,neutral,frame_000640.PNG
negative-deactive,neutral,frame_000641.PNG
negative-deactive,neutral,frame_000642.PNG
negative-deactive,neutral,frame_000643.PNG
negative-deactive,neutral,frame_000644.PNG
negative-deactive,neutral,frame_000645.PNG
negative-deactive,neutral,frame_000646.PNG
negative-deactive,neutral,frame_000647.PNG
negative-deactive,neutral,frame_000648.PNG
negative-deactive,neutral,frame_000649.PNG
negative-deactive,neutral,frame_000650.PNG
negative-deactive,neutral,frame_000651.PNG
negative-deactive,neutral,frame_000652.PNG
negative-deactive,neutral,frame_000653.PNG
negative-deactive,neutral,frame_000654.PNG
negative-deactive,neutral,frame_000655.PNG
negative-deactive,neutral,frame_000656.PNG
negative-deactive,neutral,frame_000657.PNG
negative-deactive,neutral,frame_000658.PNG
negative-deactive,neutral,frame_000659.PNG
negative-deactive,neutral,frame_000660.PNG
negative-deactive,neutral,frame_000661.PNG
negative-deactive,neutral,frame_000662.PNG
negative-deactive,neutral,frame_000663.PNG
negative-deactive,neutral,frame_000664.PNG
negative-deactive,neutral,frame_000665.PNG
negative-deactive,neutral,frame_000666.PNG
negative-deactive,neutral,frame_000667.PNG
negative-deactive,neutral,frame_000668.PNG
negative-deactive,neutral,frame_000669.PNG
negative-deactive,neutral,frame_000670.PNG
negative-deactive,neutral,frame_000671.PNG
negative-deactive,neutral,frame_000672.PNG
negative-deactive,neutral,frame_000673.PNG
negative-deactive,neutral,frame_000674.PNG
negative-deactive,neutral,frame_000675.PNG
negative-deactive,neutral,frame_000676.PNG
negative-deactive,neutral,frame_000677.PNG
negative-deactive,neutral,frame_000678.PNG
negative-deactive,neutral,frame_000679.PNG
negative-deactive,neutral,frame_000680.PNG
negative-deactive,neutral,frame_000681.PNG
negative-deactive,neutral,frame_000682.PNG
negative-deactive,neutral,frame_000683.PNG
negative-deactive,neutral,frame_000684.PNG
negative-deactive,neutral,frame_000685.PNG
negative-deactive,neutral,frame_000686.PNG
negative-deactive,neutral,frame_000687.PNG
negative-deactive,neutral,frame_000688.PNG
negative-deactive,neutral,frame_000689.PNG
negative-deactive,neutral,frame_000697.PNG
negative-deactive,neutral,frame_000698.PNG
negative-deactive,neutral,frame_000699.PNG
negative-deactive,neutral,frame_000700.PNG
negative-deactive,neutral,frame_000710.PNG
negative-deactive,neutral,frame_000711.PNG
negative-deactive,neutral,frame_000712.PNG
negative-deactive,neutral,frame_000713.PNG
negative-deactive,neutral,frame_000714.PNG
negative-deactive,neutral,frame_000715.PNG
negative-deactive,neutral,frame_000716.PNG
negative-deactive,neutral,frame_000722.PNG
negative-deactive,neutral,frame_000723.PNG
negative-deactive,positive-deactive,frame_000724.PNG
negative-deactive,positive-deactive,frame_000725.PNG
negative-active,positive-deactive,frame_000726.PNG
negative-active,positive-deactive,frame_000727.PNG
negative-active,negative-deactive,frame_000728.PNG
negative-active,negative-deactive,frame_000729.PNG
negative-active,negative-deactive,frame_000730.PNG
negative-active,negative-deactive,frame_000731.PNG
negative-active,negative-deactive,frame_000732.PNG
negative-active,negative-deactive,frame_000733.PNG
negative-active,negative-deactive,frame_000734.PNG
negative-active,neutral,frame_000741.PNG
negative-active,neutral,frame_000742.PNG
negative-active,neutral,frame_000743.PNG
negative-active,neutral,frame_000744.PNG
negative-active,neutral,frame_000745.PNG
negative-active,neutral,frame_000746.PNG
negative-active,neutral,frame_000747.PNG
negative-active,neutral,frame_000754.PNG
negative-active,neutral,frame_000755.PNG
negative-active,neutral,frame_000756.PNG
negative-active,neutral,frame_000757.PNG
negative-active,neutral,frame_000758.PNG
negative-active,neutral,frame_000759.PNG
negative-active,neutral,frame_000760.PNG
negative-active,neutral,frame_000761.PNG
negative-active,neutral,frame_000762.PNG
negative-active,neutral,frame_000763.PNG
negative-active,neutral,frame_000764.PNG
negative-active,neutral,frame_000765.PNG
negative-active,neutral,frame_000766.PNG
negative-active,neutral,frame_000767.PNG
negative-active,neutral,frame_000768.PNG
negative-active,neutral,frame_000769.PNG
negative-active,neutral,frame_000770.PNG
negative-active,neutral,frame_000771.PNG
negative-active,neutral,frame_000772.PNG
negative-active,neutral,frame_000773.PNG
negative-active,neutral,frame_000774.PNG
negative-active,neutral,frame_000775.PNG
negative-active,neutral,frame_000776.PNG
negative-active,neutral,frame_000777.PNG
negative-active,neutral,frame_000778.PNG
negative-active,neutral,frame_000779.PNG
negative-active,neutral,frame_000780.PNG
negative-active,neutral,frame_000781.PNG
negative-active,neutral,frame_000782.PNG
positive-deactive,neutral,frame_000783.PNG
positive-deactive,neutral,frame_000784.PNG
positive-deactive,neutral,frame_000785.PNG
positive-deactive,neutral,frame_000786.PNG
positive-deactive,neutral,frame_000787.PNG
positive-deactive,neutral,frame_000788.PNG
positive-deactive,neutral,frame_000789.PNG
positive-deactive,neutral,frame_000790.PNG
positive-deactive,neutral,frame_000791.PNG
positive-deactive,neutral,frame_000792.PNG
positive-deactive,neutral,frame_000793.PNG
positive-deactive,neutral,frame_000794.PNG
positive-deactive,neutral,frame_000795.PNG
positive-deactive,neutral,frame_000796.PNG
positive-deactive,neutral,frame_000797.PNG
positive-deactive,neutral,frame_000798.PNG
positive-deactive,neutral,frame_000799.PNG
positive-deactive,neutral,frame_000800.PNG
positive-deactive,neutral,frame_000801.PNG
positive-deactive,neutral,frame_000802.PNG
positive-deactive,neutral,frame_000803.PNG
positive-deactive,neutral,frame_000804.PNG
positive-deactive,neutral,frame_000805.PNG
positive-deactive,neutral,frame_000806.PNG
positive-deactive,neutral,frame_000807.PNG
positive-deactive,neutral,frame_000808.PNG
positive-deactive,neutral,frame_000809.PNG
positive-deactive,neutral,frame_000810.PNG
positive-deactive,neutral,frame_000811.PNG
positive-deactive,neutral,frame_000812.PNG
positive-deactive,neutral,frame_000813.PNG
positive-deactive,neutral,frame_000814.PNG
positive-deactive,neutral,frame_000815.PNG
positive-deactive,neutral,frame_000816.PNG
positive-deactive,neutral,frame_000817.PNG
positive-deactive,neutral,frame_000818.PNG
positive-deactive,neutral,frame_000819.PNG
positive-deactive,neutral,frame_000820.PNG
positive-deactive,neutral,frame_000821.PNG
positive-deactive,neutral,frame_000822.PNG
positive-deactive,neutral,frame_000823.PNG
positive-deactive,neutral,frame_000824.PNG
positive-deactive,neutral,frame_000825.PNG
positive-deactive,neutral,frame_000826.PNG
positive-deactive,neutral,frame_000827.PNG
positive-deactive,neutral,frame_000828.PNG
positive-deactive,neutral,frame_000829.PNG
positive-deactive,neutral,frame_000830.PNG
positive-deactive,positive-deactive,frame_000831.PNG
positive-deactive,positive-deactive,frame_000832.PNG
positive-deactive,positive-deactive,frame_000833.PNG
positive-deactive,positive-deactive,frame_000834.PNG
positive-deactive,positive-deactive,frame_000835.PNG
positive-deactive,positive-deactive,frame_000836.PNG
positive-deactive,positive-deactive,frame_000837.PNG
positive-deactive,positive-deactive,frame_000838.PNG
positive-active,positive-deactive,frame_000839.PNG
positive-active,positive-deactive,frame_000840.PNG
positive-active,positive-deactive,frame_000841.PNG
positive-active,positive-deactive,frame_000842.PNG
positive-active,positive-deactive,frame_000843.PNG
positive-active,positive-deactive,frame_000844.PNG
positive-active,positive-deactive,frame_000845.PNG
positive-active,positive-deactive,frame_000846.PNG
positive-active,positive-deactive,frame_000847.PNG
positive-active,positive-deactive,frame_000848.PNG
positive-active,positive-deactive,frame_000849.PNG
positive-active,positive-deactive,frame_000850.PNG
positive-active,positive-deactive,frame_000851.PNG
positive-active,positive-deactive,frame_000852.PNG
positive-active,positive-deactive,frame_000853.PNG
positive-active,positive-deactive,frame_000854.PNG
