data,psy,img
negative-deactive,negative-active,frame_000550.PNG
negative-deactive,negative-active,frame_000551.PNG
negative-deactive,negative-active,frame_000552.PNG
negative-deactive,negative-active,frame_000553.PNG
negative-deactive,negative-active,frame_000554.PNG
negative-deactive,negative-active,frame_000555.PNG
negative-deactive,negative-active,frame_000556.PNG
negative-deactive,negative-active,frame_000557.PNG
negative-deactive,negative-deactive,frame_000565.PNG
negative-deactive,negative-deactive,frame_000566.PNG
negative-deactive,negative-deactive,frame_000567.PNG
negative-deactive,negative-deactive,frame_000575.PNG
negative-deactive,negative-active,frame_000576.PNG
negative-deactive,negative-active,frame_000577.PNG
negative-deactive,negative-active,frame_000578.PNG
negative-deactive,negative-active,frame_000579.PNG
negative-deactive,negative-active,frame_000580.PNG
negative-deactive,negative-active,frame_000581.PNG
negative-deactive,negative-active,frame_000582.PNG
negative-deactive,negative-active,frame_000583.PNG
negative-deactive,negative-active,frame_000584.PNG
neutral,negative-active,frame_000585.PNG
neutral,negative-active,frame_000586.PNG
neutral,negative-active,frame_000587.PNG
neutral,negative-active,frame_000588.PNG
neutral,negative-active,frame_000589.PNG
neutral,negative-active,frame_000590.PNG
neutral,negative-active,frame_000591.PNG
neutral,negative-active,frame_000592.PNG
neutral,negative-active,frame_000593.PNG
neutral,negative-active,frame_000594.PNG
neutral,negative-active,frame_000595.PNG
neutral,negative-active,frame_000596.PNG
neutral,negative-active,frame_000597.PNG
neutral,negative-active,frame_000598.PNG
neutral,negative-active,frame_000599.PNG
neutral,negative-active,frame_000600.PNG
neutral,negative-active,frame_000601.PNG
neutral,negative-active,frame_000602.PNG
neutral,negative-active,frame_000603.PNG
neutral,negative-active,frame_000604.PNG
neutral,negative-active,frame_000605.PNG
neutral,negative-active,frame_000606.PNG
neutral,negative-active,frame_000607.PNG
neutral,negative-active,frame_000608.PNG
neutral,negative-active,frame_000609.PNG
negative-deactive,negative-active,frame_000612.PNG
negative-deactive,negative-active,frame_000613.PNG
negative-deactive,negative-active,frame_000614.PNG
negative-deactive,negative-active,frame_000615.PNG
negative-deactive,negative-active,frame_000627.PNG
negative-deactive,negative-active,frame_000628.PNG
negative-deactive,negative-active,frame_000629.PNG
positive-deactive,negative-active,frame_000647.PNG
positive-deactive,negative-active,frame_000648.PNG
positive-deactive,negative-active,frame_000649.PNG
positive-deactive,negative-active,frame_000650.PNG
positive-deactive,negative-active,frame_000651.PNG
positive-deactive,negative-active,frame_000652.PNG
positive-deactive,negative-active,frame_000653.PNG
positive-deactive,negative-active,frame_000667.PNG
positive-deactive,negative-active,frame_000668.PNG
positive-deactive,negative-active,frame_000669.PNG
positive-deactive,negative-active,frame_000670.PNG
positive-deactive,negative-active,frame_000671.PNG
positive-deactive,negative-active,frame_000672.PNG
positive-deactive,negative-active,frame_000673.PNG
positive-deactive,negative-active,frame_000674.PNG
positive-deactive,negative-active,frame_000675.PNG
positive-deactive,negative-active,frame_000676.PNG
positive-deactive,negative-active,frame_000677.PNG
positive-deactive,negative-active,frame_000678.PNG
positive-deactive,negative-active,frame_000679.PNG
positive-deactive,negative-active,frame_000680.PNG
positive-deactive,negative-active,frame_000681.PNG
positive-deactive,negative-active,frame_000682.PNG
positive-deactive,negative-active,frame_000683.PNG
positive-deactive,negative-active,frame_000684.PNG
positive-deactive,negative-active,frame_000685.PNG
positive-deactive,negative-active,frame_000686.PNG
positive-deactive,negative-active,frame_000687.PNG
positive-deactive,negative-active,frame_000688.PNG
positive-deactive,negative-active,frame_000689.PNG
positive-deactive,negative-active,frame_000690.PNG
positive-deactive,negative-active,frame_000691.PNG
positive-deactive,negative-active,frame_000692.PNG
positive-deactive,negative-active,frame_000693.PNG
negative-deactive,negative-active,frame_000694.PNG
negative-deactive,negative-active,frame_000695.PNG
negative-deactive,negative-active,frame_000696.PNG
negative-deactive,negative-active,frame_000697.PNG
negative-deactive,negative-active,frame_000698.PNG
negative-active,negative-active,frame_000702.PNG
negative-active,negative-active,frame_000703.PNG
negative-active,negative-active,frame_000704.PNG
negative-active,negative-active,frame_000706.PNG
negative-active,negative-active,frame_000710.PNG
negative-active,negative-active,frame_000711.PNG
negative-active,negative-active,frame_000712.PNG
negative-active,negative-active,frame_000713.PNG
negative-active,negative-active,frame_000714.PNG
negative-active,negative-active,frame_000715.PNG
negative-active,negative-active,frame_000716.PNG
positive-deactive,negative-active,frame_000717.PNG
positive-deactive,negative-active,frame_000718.PNG
positive-deactive,negative-active,frame_000719.PNG
negative-deactive,negative-active,frame_000720.PNG
negative-deactive,negative-active,frame_000721.PNG
negative-deactive,negative-active,frame_000722.PNG
negative-deactive,negative-active,frame_000723.PNG
negative-deactive,negative-active,frame_000724.PNG
negative-deactive,negative-active,frame_000725.PNG
negative-deactive,negative-active,frame_000726.PNG
negative-deactive,negative-active,frame_000727.PNG
negative-deactive,negative-active,frame_000728.PNG
negative-deactive,negative-active,frame_000729.PNG
negative-deactive,negative-active,frame_000730.PNG
positive-active,negative-active,frame_000735.PNG
positive-active,negative-active,frame_000736.PNG
positive-active,negative-active,frame_000737.PNG
positive-active,negative-active,frame_000738.PNG
positive-deactive,negative-active,frame_000739.PNG
positive-deactive,negative-active,frame_000740.PNG
positive-deactive,negative-active,frame_000741.PNG
positive-deactive,negative-active,frame_000742.PNG
positive-deactive,negative-active,frame_000743.PNG
positive-deactive,negative-active,frame_000744.PNG
positive-deactive,negative-active,frame_000745.PNG
positive-deactive,negative-active,frame_000746.PNG
negative-active,negative-active,frame_000747.PNG
negative-active,negative-active,frame_000748.PNG
negative-active,negative-active,frame_000749.PNG
negative-active,negative-active,frame_000750.PNG
negative-active,negative-active,frame_000751.PNG
negative-active,negative-active,frame_000752.PNG
negative-active,negative-active,frame_000753.PNG
negative-active,negative-active,frame_000754.PNG
negative-active,negative-active,frame_000755.PNG
negative-active,negative-active,frame_000756.PNG
negative-active,negative-active,frame_000757.PNG
negative-active,negative-active,frame_000758.PNG
negative-active,negative-active,frame_000759.PNG
negative-active,negative-active,frame_000760.PNG
negative-active,negative-active,frame_000761.PNG
negative-active,negative-active,frame_000762.PNG
positive-deactive,negative-active,frame_000763.PNG
positive-deactive,negative-active,frame_000764.PNG
positive-deactive,negative-active,frame_000765.PNG
positive-deactive,negative-active,frame_000766.PNG
positive-deactive,negative-active,frame_000767.PNG
negative-active,negative-active,frame_000768.PNG
negative-active,negative-active,frame_000769.PNG
negative-active,negative-active,frame_000770.PNG
negative-active,negative-active,frame_000771.PNG
negative-active,negative-active,frame_000772.PNG
negative-active,negative-active,frame_000773.PNG
negative-active,negative-active,frame_000774.PNG
negative-active,negative-active,frame_000775.PNG
negative-active,negative-active,frame_000776.PNG
negative-active,negative-active,frame_000777.PNG
negative-active,negative-active,frame_000778.PNG
negative-active,negative-active,frame_000779.PNG
negative-active,negative-active,frame_000780.PNG
negative-active,negative-active,frame_000781.PNG
negative-active,negative-active,frame_000782.PNG
negative-active,negative-active,frame_000783.PNG
negative-active,negative-active,frame_000784.PNG
negative-active,negative-active,frame_000785.PNG
negative-active,negative-active,frame_000786.PNG
negative-active,negative-active,frame_000787.PNG
negative-active,negative-active,frame_000788.PNG
negative-active,negative-active,frame_000789.PNG
negative-active,negative-active,frame_000790.PNG
negative-active,negative-active,frame_000791.PNG
negative-active,negative-active,frame_000792.PNG
negative-active,negative-active,frame_000793.PNG
negative-active,negative-active,frame_000794.PNG
negative-active,negative-active,frame_000795.PNG
neutral,negative-active,frame_000796.PNG
neutral,negative-active,frame_000797.PNG
neutral,negative-active,frame_000798.PNG
neutral,negative-active,frame_000799.PNG
neutral,negative-active,frame_000800.PNG
neutral,negative-active,frame_000801.PNG
negative-active,negative-active,frame_000805.PNG
negative-active,negative-active,frame_000806.PNG
negative-active,negative-active,frame_000807.PNG
negative-active,negative-active,frame_000808.PNG
negative-active,negative-active,frame_000809.PNG
negative-active,negative-active,frame_000810.PNG
negative-active,negative-active,frame_000811.PNG
negative-active,negative-active,frame_000812.PNG
neutral,negative-active,frame_000813.PNG
neutral,negative-active,frame_000814.PNG
neutral,negative-active,frame_000815.PNG
positive-active,negative-active,frame_000816.PNG
positive-active,negative-active,frame_000817.PNG
positive-active,negative-active,frame_000818.PNG
positive-active,negative-active,frame_000819.PNG
positive-active,negative-active,frame_000820.PNG
positive-active,negative-active,frame_000821.PNG
positive-active,negative-active,frame_000822.PNG
positive-active,negative-active,frame_000823.PNG
positive-active,negative-active,frame_000824.PNG
positive-active,negative-active,frame_000825.PNG
positive-active,negative-active,frame_000826.PNG
positive-active,negative-active,frame_000827.PNG
positive-active,negative-active,frame_000828.PNG
positive-active,negative-active,frame_000829.PNG
positive-deactive,negative-active,frame_000833.PNG
positive-deactive,negative-active,frame_000834.PNG
positive-deactive,negative-active,frame_000835.PNG
positive-deactive,negative-active,frame_000836.PNG
positive-deactive,negative-active,frame_000837.PNG
positive-deactive,negative-active,frame_000838.PNG
positive-deactive,negative-active,frame_000839.PNG
positive-deactive,negative-active,frame_000840.PNG
positive-deactive,negative-active,frame_000841.PNG
positive-deactive,negative-active,frame_000842.PNG
positive-deactive,negative-active,frame_000843.PNG
positive-deactive,negative-active,frame_000844.PNG
positive-deactive,negative-active,frame_000845.PNG
positive-deactive,negative-active,frame_000846.PNG
positive-deactive,negative-active,frame_000847.PNG
positive-deactive,negative-active,frame_000848.PNG
positive-deactive,negative-active,frame_000855.PNG
positive-deactive,negative-active,frame_000856.PNG
positive-deactive,negative-active,frame_000857.PNG
positive-deactive,negative-active,frame_000858.PNG
positive-deactive,negative-active,frame_000859.PNG
neutral,negative-active,frame_000875.PNG
neutral,negative-active,frame_000878.PNG
neutral,negative-active,frame_000879.PNG
neutral,negative-active,frame_000880.PNG
neutral,negative-active,frame_000881.PNG
neutral,negative-active,frame_000882.PNG
neutral,negative-active,frame_000883.PNG
negative-deactive,negative-active,frame_000886.PNG
negative-deactive,negative-active,frame_000887.PNG
negative-deactive,negative-active,frame_000888.PNG
negative-deactive,negative-active,frame_000889.PNG
negative-deactive,negative-active,frame_000890.PNG
neutral,negative-active,frame_000891.PNG
neutral,negative-active,frame_000892.PNG
neutral,negative-active,frame_000893.PNG
neutral,negative-active,frame_000894.PNG
neutral,negative-active,frame_000895.PNG
neutral,negative-active,frame_000896.PNG
negative-deactive,negative-active,frame_000897.PNG
negative-deactive,negative-active,frame_000898.PNG
negative-deactive,negative-active,frame_000899.PNG
negative-deactive,negative-active,frame_000900.PNG
neutral,negative-active,frame_000901.PNG
neutral,negative-active,frame_000902.PNG
negative-deactive,negative-active,frame_000903.PNG
negative-deactive,negative-active,frame_000904.PNG
negative-deactive,negative-active,frame_000905.PNG
negative-deactive,negative-active,frame_000906.PNG
negative-deactive,negative-active,frame_000907.PNG
positive-deactive,negative-active,frame_000909.PNG
positive-deactive,negative-active,frame_000910.PNG
negative-deactive,negative-active,frame_000921.PNG
negative-deactive,negative-active,frame_000922.PNG
negative-deactive,negative-active,frame_000923.PNG
negative-deactive,negative-active,frame_000924.PNG
negative-deactive,negative-active,frame_000925.PNG
negative-deactive,negative-active,frame_000926.PNG
neutral,negative-active,frame_000927.PNG
neutral,negative-deactive,frame_000928.PNG
negative-active,negative-deactive,frame_000938.PNG
negative-active,negative-deactive,frame_000939.PNG
negative-active,negative-deactive,frame_000946.PNG
negative-deactive,negative-deactive,frame_000958.PNG
negative-deactive,negative-deactive,frame_000959.PNG
negative-deactive,negative-deactive,frame_000960.PNG
negative-deactive,negative-deactive,frame_000961.PNG
negative-deactive,negative-deactive,frame_000962.PNG
negative-deactive,negative-deactive,frame_000963.PNG
negative-deactive,negative-deactive,frame_000964.PNG
negative-deactive,negative-active,frame_000965.PNG
negative-deactive,negative-active,frame_000966.PNG
negative-deactive,negative-active,frame_000967.PNG
negative-deactive,negative-active,frame_000968.PNG
neutral,negative-active,frame_000969.PNG
neutral,negative-active,frame_000970.PNG
neutral,negative-active,frame_000971.PNG
neutral,negative-active,frame_000972.PNG
neutral,negative-active,frame_000973.PNG
neutral,negative-active,frame_000974.PNG
neutral,negative-active,frame_000975.PNG
neutral,negative-active,frame_000976.PNG
neutral,negative-active,frame_000977.PNG
neutral,negative-active,frame_000978.PNG
neutral,negative-active,frame_000979.PNG
neutral,negative-active,frame_000980.PNG
neutral,negative-active,frame_000981.PNG
neutral,negative-active,frame_000982.PNG
neutral,negative-active,frame_000983.PNG
neutral,negative-active,frame_000984.PNG
neutral,negative-active,frame_000985.PNG
neutral,negative-active,frame_000986.PNG
neutral,negative-active,frame_000987.PNG
negative-active,negative-active,frame_000988.PNG
negative-active,negative-active,frame_000989.PNG
positive-active,positive-active,frame_000990.PNG
positive-active,positive-active,frame_000991.PNG
negative-deactive,positive-active,frame_000992.PNG
negative-deactive,positive-active,frame_000993.PNG
