,data_team,psy_team,pred
frame_000192.PNG,4,2,2
frame_000193.PNG,4,2,2
frame_000194.PNG,4,2,0
frame_000220.PNG,0,0,2
frame_000221.PNG,0,0,2
frame_000222.PNG,0,0,2
frame_000223.PNG,0,0,2
frame_000224.PNG,0,0,2
frame_000225.PNG,0,0,2
frame_000233.PNG,0,4,2
frame_000234.PNG,0,4,2
frame_000235.PNG,0,4,1
frame_000236.PNG,0,4,2
frame_000237.PNG,0,4,2
frame_000244.PNG,0,1,3
frame_000274.PNG,1,1,1
frame_000275.PNG,1,1,1
frame_000276.PNG,1,1,0
frame_000277.PNG,1,1,2
frame_000278.PNG,1,1,1
frame_000279.PNG,1,1,1
frame_000296.PNG,1,1,1
frame_000297.PNG,1,1,1
frame_000309.PNG,1,4,1
frame_000310.PNG,1,4,1
frame_000311.PNG,1,4,1
frame_000312.PNG,1,4,1
frame_000313.PNG,1,4,1
frame_000314.PNG,1,4,1
frame_000315.PNG,1,4,1
frame_000316.PNG,1,4,1
frame_000317.PNG,1,4,1
frame_000318.PNG,1,4,2
frame_000319.PNG,1,4,1
frame_000320.PNG,1,4,1
frame_000321.PNG,1,4,1
frame_000326.PNG,1,1,1
frame_000327.PNG,1,1,1
frame_000328.PNG,1,1,1
frame_000329.PNG,1,1,1
frame_000330.PNG,1,1,1
frame_000331.PNG,1,1,1
frame_000332.PNG,1,1,1
frame_000333.PNG,1,1,1
frame_000334.PNG,1,1,1
frame_000335.PNG,1,1,1
frame_000336.PNG,1,1,1
frame_000337.PNG,1,1,1
frame_000338.PNG,1,1,1
frame_000339.PNG,1,1,1
frame_000340.PNG,1,1,1
frame_000341.PNG,1,1,1
frame_000353.PNG,1,1,1
frame_000354.PNG,1,1,1
frame_000355.PNG,1,1,1
frame_000356.PNG,1,1,1
frame_000357.PNG,1,1,1
frame_000358.PNG,1,1,1
frame_000359.PNG,1,1,1
frame_000370.PNG,1,1,1
frame_000371.PNG,1,1,1
frame_000372.PNG,1,1,1
frame_000373.PNG,1,1,2
frame_000374.PNG,1,1,1
frame_000375.PNG,1,1,1
frame_000376.PNG,1,1,1
frame_000377.PNG,1,1,2
frame_000378.PNG,1,1,1
frame_000379.PNG,1,1,1
frame_000380.PNG,1,1,1
frame_000381.PNG,1,1,1
frame_000382.PNG,1,1,1
frame_000383.PNG,1,1,1
frame_000384.PNG,1,1,1
frame_000385.PNG,1,1,1
frame_000386.PNG,1,1,1
frame_000387.PNG,1,1,1
frame_000388.PNG,1,1,1
frame_000389.PNG,1,1,1
frame_000390.PNG,1,1,1
frame_000391.PNG,1,1,1
frame_000392.PNG,1,1,1
frame_000393.PNG,1,1,1
frame_000394.PNG,1,1,1
frame_000395.PNG,1,1,1
frame_000396.PNG,1,1,2
frame_000397.PNG,1,1,0
frame_000398.PNG,1,1,2
frame_000399.PNG,1,1,1
frame_000400.PNG,1,1,1
frame_000401.PNG,1,1,1
frame_000402.PNG,1,1,1
frame_000403.PNG,1,1,1
frame_000404.PNG,1,1,1
frame_000405.PNG,1,1,1
frame_000406.PNG,1,1,1
frame_000412.PNG,1,1,1
frame_000413.PNG,1,1,1
frame_000414.PNG,1,1,1
frame_000415.PNG,1,1,1
frame_000416.PNG,1,1,1
frame_000417.PNG,1,1,1
frame_000418.PNG,1,1,1
frame_000419.PNG,1,1,1
frame_000420.PNG,1,1,1
frame_000421.PNG,1,1,1
frame_000470.PNG,4,4,1
frame_000471.PNG,4,4,1
frame_000472.PNG,4,4,0
frame_000473.PNG,4,4,1
frame_000474.PNG,4,4,1
frame_000475.PNG,4,4,1
frame_000476.PNG,4,4,1
frame_000477.PNG,4,4,1
frame_000478.PNG,4,4,1
frame_000479.PNG,4,4,2
frame_000480.PNG,4,4,1
frame_000481.PNG,4,4,2
frame_000482.PNG,4,4,1
frame_000483.PNG,4,4,1
frame_000484.PNG,4,4,1
frame_000485.PNG,4,4,1
frame_000486.PNG,4,4,2
frame_000487.PNG,4,4,0
frame_000488.PNG,4,4,0
frame_000489.PNG,4,4,1
frame_000490.PNG,4,4,2
frame_000496.PNG,1,4,3
frame_000497.PNG,1,4,1
frame_000498.PNG,1,4,1
frame_000499.PNG,1,2,1
frame_000500.PNG,1,4,1
frame_000501.PNG,1,4,1
frame_000502.PNG,1,4,0
frame_000503.PNG,1,4,0
frame_000504.PNG,1,4,1
frame_000505.PNG,1,4,1
frame_000506.PNG,1,1,1
frame_000507.PNG,1,1,1
frame_000508.PNG,1,1,1
frame_000509.PNG,1,1,1
frame_000510.PNG,1,1,1
frame_000511.PNG,1,1,1
frame_000512.PNG,1,1,1
frame_000513.PNG,1,1,1
frame_000514.PNG,1,1,1
frame_000515.PNG,1,1,1
frame_000516.PNG,1,1,1
frame_000517.PNG,1,1,1
frame_000518.PNG,1,1,1
frame_000519.PNG,1,1,1
frame_000520.PNG,1,1,1
frame_000521.PNG,1,1,1
frame_000522.PNG,1,1,1
frame_000523.PNG,1,1,1
frame_000534.PNG,1,1,1
frame_000535.PNG,1,3,1
frame_000536.PNG,1,3,1
frame_000542.PNG,1,1,1
frame_000543.PNG,1,1,1
frame_000550.PNG,3,3,1
frame_000551.PNG,3,3,0
frame_000552.PNG,3,3,1
frame_000553.PNG,3,3,0
frame_000554.PNG,3,3,1
frame_000555.PNG,3,3,1
frame_000556.PNG,3,3,1
frame_000557.PNG,3,3,1
frame_000558.PNG,3,3,1
frame_000559.PNG,3,3,0
frame_000560.PNG,3,3,1
frame_000561.PNG,3,3,1
frame_000562.PNG,1,1,1
frame_000563.PNG,1,1,1
frame_000564.PNG,1,1,1
frame_000565.PNG,1,1,1
frame_000566.PNG,1,1,1
frame_000567.PNG,1,1,1
frame_000568.PNG,1,1,3
frame_000569.PNG,1,1,3
frame_000570.PNG,1,1,1
frame_000571.PNG,1,1,1
frame_000572.PNG,1,1,1
frame_000573.PNG,1,1,1
frame_000574.PNG,1,1,1
frame_000575.PNG,1,1,1
frame_000576.PNG,1,1,1
frame_000577.PNG,1,1,1
frame_000578.PNG,1,1,1
frame_000579.PNG,1,1,1
frame_000580.PNG,1,1,1
frame_000581.PNG,1,1,1
frame_000582.PNG,1,1,1
frame_000583.PNG,1,1,1
frame_000584.PNG,1,1,1
frame_000585.PNG,1,1,1
frame_000586.PNG,1,1,1
frame_000587.PNG,1,1,1
frame_000588.PNG,1,1,1
frame_000589.PNG,1,1,1
frame_000590.PNG,1,1,0
frame_000591.PNG,1,1,1
frame_000592.PNG,1,1,1
frame_000593.PNG,1,1,1
frame_000598.PNG,1,4,1
frame_000599.PNG,1,4,1
frame_000600.PNG,1,4,1
frame_000601.PNG,1,0,1
frame_000602.PNG,1,0,1
frame_000603.PNG,1,0,1
frame_000604.PNG,4,0,1
frame_000605.PNG,4,3,0
frame_000606.PNG,4,3,0
frame_000607.PNG,4,3,1
frame_000608.PNG,4,4,0
frame_000609.PNG,4,4,1
frame_000610.PNG,4,4,1
frame_000611.PNG,4,4,0
frame_000612.PNG,4,4,1
frame_000613.PNG,4,4,0
frame_000614.PNG,4,0,1
frame_000615.PNG,4,0,1
frame_000616.PNG,4,0,0
frame_000617.PNG,4,0,0
frame_000618.PNG,4,0,0
frame_000619.PNG,4,0,0
frame_000620.PNG,4,0,0
frame_000621.PNG,4,0,0
frame_000622.PNG,4,4,0
frame_000623.PNG,4,4,0
frame_000624.PNG,4,4,0
frame_000625.PNG,4,4,0
frame_000626.PNG,4,4,0
frame_000627.PNG,4,4,1
frame_000628.PNG,4,4,1
frame_000629.PNG,4,4,1
frame_000630.PNG,4,4,0
frame_000631.PNG,4,4,0
frame_000632.PNG,4,4,1
frame_000633.PNG,4,4,1
frame_000634.PNG,4,4,2
frame_000635.PNG,4,4,1
frame_000636.PNG,4,4,2
frame_000637.PNG,4,4,1
frame_000638.PNG,4,4,1
frame_000639.PNG,4,4,1
frame_000647.PNG,1,0,1
frame_000648.PNG,1,0,1
frame_000649.PNG,1,0,1
frame_000650.PNG,1,0,1
frame_000651.PNG,1,1,1
frame_000652.PNG,1,1,1
frame_000653.PNG,1,1,1
frame_000654.PNG,1,1,1
frame_000655.PNG,1,1,1
frame_000656.PNG,1,1,1
frame_000657.PNG,1,0,1
frame_000658.PNG,1,0,1
frame_000659.PNG,1,0,1
frame_000660.PNG,1,0,0
frame_000661.PNG,1,0,1
frame_000662.PNG,1,0,2
frame_000663.PNG,1,0,1
frame_000666.PNG,3,4,1
frame_000667.PNG,3,4,1
frame_000668.PNG,3,4,0
frame_000669.PNG,3,4,1
frame_000670.PNG,3,4,1
frame_000671.PNG,3,4,1
frame_000678.PNG,1,4,1
frame_000679.PNG,1,4,1
frame_000680.PNG,1,4,0
frame_000681.PNG,1,4,0
frame_000682.PNG,1,4,1
frame_000688.PNG,1,3,1
frame_000689.PNG,1,0,0
frame_000690.PNG,1,0,1
frame_000691.PNG,1,0,3
frame_000692.PNG,1,0,1
frame_000693.PNG,1,0,3
frame_000694.PNG,1,0,1
frame_000695.PNG,1,0,1
frame_000696.PNG,4,0,1
frame_000699.PNG,4,0,3
frame_000700.PNG,4,0,0
frame_000701.PNG,4,0,1
frame_000702.PNG,4,0,1
frame_000703.PNG,4,0,1
frame_000704.PNG,4,0,1
frame_000705.PNG,4,0,3
frame_000706.PNG,4,0,3
frame_000707.PNG,4,4,2
frame_000708.PNG,4,4,1
frame_000709.PNG,4,4,2
frame_000710.PNG,4,4,1
frame_000711.PNG,4,4,0
frame_000712.PNG,4,4,1
frame_000713.PNG,4,4,1
frame_000736.PNG,4,4,1
frame_000737.PNG,4,4,0
frame_000738.PNG,4,4,1
frame_000739.PNG,4,4,1
frame_000748.PNG,1,4,2
frame_000749.PNG,1,4,1
frame_000750.PNG,1,0,0
frame_000751.PNG,1,0,1
frame_000752.PNG,1,0,1
frame_000753.PNG,3,4,1
frame_000754.PNG,3,4,0
frame_000755.PNG,3,4,1
frame_000756.PNG,3,4,1
frame_000757.PNG,3,4,1
frame_000758.PNG,3,4,1
frame_000759.PNG,3,4,1
frame_000760.PNG,3,4,0
frame_000766.PNG,3,4,0
frame_000767.PNG,3,4,0
frame_000768.PNG,3,4,3
frame_000769.PNG,3,4,0
frame_000770.PNG,3,4,1
frame_000771.PNG,1,4,0
frame_000772.PNG,4,4,0
frame_000773.PNG,4,4,1
frame_000782.PNG,1,4,1
frame_000783.PNG,1,4,0
frame_000784.PNG,1,4,0
frame_000785.PNG,1,4,0
frame_000798.PNG,4,4,0
frame_000799.PNG,4,4,0
frame_000800.PNG,4,4,0
frame_000801.PNG,4,4,3
frame_000802.PNG,4,4,0
frame_000803.PNG,4,0,0
frame_000804.PNG,4,0,1
frame_000805.PNG,4,0,0
frame_000806.PNG,4,0,0
frame_000807.PNG,4,0,0
frame_000808.PNG,4,0,0
frame_000809.PNG,4,0,0
frame_000810.PNG,4,0,0
frame_000811.PNG,4,0,0
frame_000812.PNG,4,0,0
frame_000813.PNG,4,0,0
frame_000814.PNG,4,0,0
frame_000815.PNG,4,0,1
frame_000825.PNG,4,0,1
frame_000826.PNG,4,0,0
frame_000827.PNG,4,0,1
frame_000834.PNG,1,3,1
frame_000835.PNG,2,3,1
frame_000836.PNG,2,3,0
frame_000837.PNG,1,3,0
frame_000838.PNG,1,3,0
frame_000839.PNG,1,3,0
frame_000840.PNG,1,3,0
frame_000841.PNG,1,3,1
frame_000842.PNG,1,3,0
frame_000843.PNG,1,3,0
frame_000851.PNG,1,3,1
frame_000852.PNG,1,3,1
frame_000853.PNG,1,3,0
frame_000854.PNG,1,3,0
frame_000855.PNG,1,3,1
frame_000856.PNG,1,3,0
frame_000857.PNG,1,3,0
frame_000858.PNG,4,3,0
frame_000859.PNG,4,3,0
frame_000886.PNG,3,3,1
frame_000887.PNG,3,3,1
frame_000888.PNG,3,3,0
frame_000889.PNG,3,3,1
frame_000890.PNG,1,1,1
frame_000891.PNG,1,1,1
frame_000892.PNG,1,1,1
frame_000893.PNG,1,3,1
frame_000894.PNG,1,3,0
frame_000895.PNG,3,3,1
frame_000896.PNG,3,3,1
frame_000897.PNG,3,3,0
frame_000898.PNG,3,3,1
frame_000899.PNG,3,3,1
frame_000900.PNG,3,3,1
frame_000901.PNG,3,3,1
frame_000902.PNG,3,3,1
frame_000903.PNG,3,3,1
frame_000904.PNG,3,1,1
frame_000905.PNG,3,1,1
frame_000906.PNG,3,1,3
frame_000907.PNG,3,1,1
frame_000908.PNG,3,1,3
frame_000909.PNG,3,1,1
frame_000910.PNG,3,1,0
frame_000922.PNG,3,0,1
frame_000923.PNG,3,0,1
frame_000924.PNG,3,0,1
frame_000925.PNG,3,0,1
frame_000926.PNG,3,0,1
frame_000927.PNG,3,0,0
frame_000928.PNG,3,0,1
frame_000935.PNG,1,1,0
frame_000936.PNG,1,1,1
frame_000937.PNG,1,1,1
frame_000938.PNG,1,1,0
frame_000939.PNG,1,1,1
frame_000940.PNG,1,1,1
frame_000941.PNG,1,1,1
frame_000942.PNG,1,1,1
frame_000943.PNG,1,1,1
frame_000944.PNG,1,4,1
frame_000945.PNG,1,4,1
frame_000946.PNG,1,4,0
frame_000947.PNG,1,4,0
frame_000948.PNG,1,4,1
frame_000949.PNG,1,4,1
frame_000950.PNG,1,1,1
frame_000958.PNG,1,4,0
frame_000959.PNG,1,4,1
frame_000960.PNG,1,4,0
frame_000961.PNG,1,4,1
frame_000962.PNG,1,4,1
frame_000963.PNG,0,4,1
frame_000964.PNG,0,4,0
frame_000965.PNG,0,4,1
frame_000966.PNG,0,4,1
frame_000967.PNG,0,4,0
frame_000968.PNG,0,4,0
frame_000969.PNG,0,4,1
frame_000976.PNG,0,4,3
frame_000977.PNG,0,4,1
frame_000978.PNG,0,4,0
frame_000979.PNG,0,4,3
frame_000980.PNG,0,4,1
frame_000981.PNG,0,4,0
frame_000982.PNG,0,4,0
frame_000983.PNG,0,4,0
frame_000984.PNG,0,4,0
frame_000985.PNG,0,4,0
frame_000986.PNG,0,4,0
frame_000987.PNG,0,4,3
frame_000988.PNG,0,4,1
frame_000989.PNG,0,4,2
frame_000990.PNG,0,4,3
frame_000991.PNG,0,4,3
frame_000992.PNG,0,4,2
frame_000993.PNG,0,0,0
frame_000994.PNG,0,0,1
frame_000995.PNG,0,0,0
frame_000996.PNG,0,0,0
frame_000997.PNG,0,0,2
frame_000998.PNG,0,0,0
frame_001059.PNG,2,4,1
frame_001060.PNG,2,4,3
frame_001076.PNG,4,0,2
frame_001077.PNG,4,0,2
frame_001078.PNG,4,0,2
frame_001079.PNG,4,0,2
frame_001080.PNG,4,0,0
frame_001081.PNG,4,0,2
frame_001082.PNG,4,0,0
frame_001083.PNG,4,0,2
frame_001084.PNG,4,0,2
frame_001085.PNG,4,0,2
frame_001086.PNG,4,0,3
frame_001087.PNG,4,0,2
frame_001088.PNG,4,0,2
frame_001089.PNG,4,0,2
frame_001090.PNG,4,4,2
frame_001091.PNG,4,4,2
frame_001092.PNG,4,4,1
frame_001093.PNG,4,4,2
frame_001094.PNG,4,4,2
frame_001109.PNG,4,4,1
frame_001110.PNG,4,4,2
frame_001111.PNG,4,4,4
frame_001112.PNG,4,4,2
frame_001113.PNG,4,4,1
frame_001114.PNG,4,4,2
frame_001119.PNG,4,4,2
frame_001120.PNG,4,4,2
frame_001121.PNG,4,4,2
frame_001122.PNG,4,4,2
frame_001123.PNG,4,4,2
frame_001124.PNG,4,4,2
frame_001125.PNG,4,4,1
frame_001126.PNG,4,4,2
frame_001127.PNG,4,4,2
frame_001128.PNG,4,4,2
frame_001129.PNG,4,4,2
frame_001151.PNG,4,4,2
frame_001152.PNG,4,4,2
frame_001153.PNG,4,4,2
frame_001154.PNG,4,4,2
frame_001155.PNG,4,4,3
frame_001156.PNG,4,4,2
frame_001157.PNG,4,4,3
frame_001158.PNG,4,4,4
frame_001159.PNG,4,4,2
frame_001160.PNG,4,4,1
frame_001161.PNG,4,4,2
frame_001162.PNG,4,4,2
frame_001163.PNG,4,4,1
frame_001164.PNG,4,4,3
frame_001165.PNG,4,4,2
frame_001166.PNG,4,4,2
frame_001167.PNG,4,4,2
frame_001168.PNG,4,4,2
frame_001169.PNG,4,4,2
frame_001170.PNG,4,4,1
frame_001171.PNG,4,4,1
frame_001172.PNG,4,4,0
frame_001206.PNG,2,4,2
frame_001207.PNG,2,4,4
frame_001208.PNG,2,4,2
frame_001209.PNG,2,4,2
frame_001210.PNG,2,4,2
frame_001211.PNG,2,4,2
frame_001212.PNG,2,4,2
frame_001213.PNG,2,4,2
frame_001214.PNG,2,4,2
frame_001215.PNG,2,4,1
frame_001216.PNG,2,4,2
frame_001217.PNG,2,4,2
frame_001218.PNG,1,4,2
frame_001219.PNG,1,4,2
frame_001220.PNG,1,4,2
frame_001221.PNG,1,4,2
frame_001229.PNG,4,4,2
frame_001230.PNG,4,4,2
frame_001231.PNG,4,4,2
frame_001232.PNG,4,4,0
frame_001233.PNG,4,4,2
frame_001234.PNG,4,4,2
frame_001235.PNG,4,4,3
frame_001236.PNG,4,4,2
frame_001237.PNG,4,4,2
frame_001238.PNG,4,4,2
frame_001239.PNG,4,4,2
frame_001240.PNG,4,4,2
frame_001241.PNG,4,4,4
frame_001242.PNG,4,4,2
frame_001243.PNG,4,4,2
frame_001244.PNG,4,4,2
frame_001245.PNG,4,4,2
frame_001246.PNG,4,4,2
frame_001247.PNG,4,4,3
frame_001248.PNG,4,4,2
frame_001249.PNG,4,4,2
frame_001250.PNG,4,4,2
frame_001251.PNG,4,4,2
frame_001252.PNG,4,4,2
frame_001253.PNG,4,4,2
frame_001254.PNG,4,4,2
frame_001255.PNG,4,4,2
frame_001256.PNG,4,4,2
frame_001257.PNG,4,4,2
frame_001258.PNG,4,4,2
frame_001259.PNG,4,4,2
frame_001289.PNG,1,4,2
frame_001290.PNG,1,4,2
frame_001291.PNG,1,4,2
frame_001296.PNG,1,0,0
frame_001297.PNG,1,0,0
frame_001298.PNG,1,0,0
frame_001299.PNG,1,0,1
frame_001300.PNG,1,0,1
frame_001301.PNG,1,0,0
frame_001302.PNG,1,4,1
frame_001303.PNG,1,4,1
frame_001304.PNG,1,4,1
frame_001305.PNG,1,4,1
frame_001306.PNG,1,4,1
frame_001307.PNG,1,4,1
frame_001317.PNG,1,4,1
frame_001318.PNG,1,4,1
frame_001319.PNG,1,4,1
frame_001320.PNG,1,4,1
frame_001321.PNG,1,4,1
frame_001322.PNG,1,4,1
frame_001323.PNG,1,4,1
frame_001324.PNG,1,4,1
frame_001325.PNG,1,4,1
frame_001326.PNG,1,4,1
frame_001327.PNG,1,4,1
frame_001328.PNG,1,4,1
frame_001333.PNG,1,4,1
frame_001334.PNG,1,4,1
frame_001335.PNG,1,4,1
frame_001336.PNG,1,4,1
frame_001337.PNG,1,4,1
frame_001338.PNG,1,4,1
frame_001339.PNG,1,4,1
frame_001340.PNG,1,4,1
frame_001341.PNG,1,4,1
frame_001342.PNG,1,4,1
frame_001343.PNG,1,4,1
frame_001344.PNG,1,4,1
frame_001345.PNG,1,4,1
frame_001346.PNG,1,4,1
frame_001347.PNG,1,4,1
frame_001348.PNG,1,4,1
frame_001349.PNG,1,4,1
frame_001350.PNG,1,4,1
frame_001351.PNG,1,4,1
frame_001352.PNG,1,4,1
frame_001353.PNG,1,4,4
frame_001360.PNG,1,0,1
frame_001361.PNG,1,0,1
frame_001362.PNG,1,0,1
frame_001363.PNG,1,0,1
frame_001364.PNG,1,0,1
frame_001365.PNG,1,0,1
frame_001366.PNG,1,4,1
frame_001386.PNG,1,4,1
frame_001387.PNG,1,4,2
frame_001388.PNG,1,4,1
frame_001389.PNG,1,4,4
frame_001390.PNG,1,4,1
frame_001391.PNG,1,4,1
frame_001392.PNG,1,4,2
frame_001393.PNG,1,0,1
frame_001394.PNG,1,0,2
frame_001395.PNG,1,0,2
frame_001396.PNG,1,0,2
frame_001397.PNG,1,0,1
frame_001398.PNG,1,0,1
frame_001399.PNG,1,0,2
frame_001400.PNG,1,0,1
frame_001401.PNG,1,0,2
frame_001402.PNG,1,0,2
frame_001403.PNG,1,0,1
frame_001404.PNG,1,4,2
frame_001405.PNG,1,4,2
frame_001417.PNG,1,4,2
frame_001418.PNG,0,4,1
frame_001419.PNG,0,4,1
frame_001439.PNG,0,1,1
frame_001440.PNG,0,1,1
frame_001441.PNG,0,1,1
frame_001442.PNG,0,1,1
frame_001443.PNG,0,1,1
frame_001444.PNG,0,1,1
frame_001445.PNG,0,1,0
frame_001446.PNG,0,1,1
frame_001447.PNG,0,1,1
frame_001448.PNG,0,1,1
frame_001449.PNG,0,1,0
frame_001450.PNG,0,1,4
frame_001451.PNG,0,1,1
frame_001452.PNG,0,1,1
frame_001453.PNG,0,1,1
frame_001454.PNG,0,1,1
frame_001455.PNG,0,1,1
frame_001456.PNG,0,1,1
frame_001457.PNG,0,1,1
frame_001458.PNG,0,1,1
frame_001459.PNG,0,1,1
frame_001460.PNG,0,1,1
frame_001461.PNG,0,1,1
frame_001462.PNG,0,1,1
frame_001463.PNG,0,1,1
frame_001464.PNG,0,1,1
frame_001465.PNG,0,1,1
frame_001466.PNG,0,1,1
frame_001467.PNG,0,4,1
frame_001468.PNG,0,4,0
frame_001469.PNG,0,4,1
frame_001470.PNG,0,4,1
frame_001471.PNG,0,4,1
frame_001472.PNG,0,4,1
frame_001473.PNG,0,4,1
frame_001474.PNG,0,4,1
frame_001475.PNG,0,4,1
frame_001476.PNG,4,4,1
frame_001477.PNG,4,4,1
frame_001478.PNG,4,4,1
frame_001479.PNG,4,4,1
frame_001480.PNG,4,4,1
frame_001481.PNG,4,4,1
frame_001482.PNG,4,4,0
frame_001483.PNG,4,4,1
frame_001484.PNG,4,4,1
frame_001485.PNG,4,4,4
frame_001486.PNG,4,4,2
frame_001487.PNG,4,0,2
frame_001488.PNG,4,0,2
frame_001489.PNG,4,0,2
frame_001490.PNG,4,0,2
frame_001491.PNG,0,0,2
frame_001492.PNG,0,0,0
frame_001500.PNG,3,0,2
frame_001501.PNG,3,0,1
frame_001502.PNG,3,0,1
frame_001503.PNG,3,0,4
frame_001504.PNG,3,0,1
frame_001505.PNG,3,0,4
frame_001506.PNG,3,0,1
frame_001507.PNG,1,0,1
frame_001508.PNG,1,0,1
frame_001509.PNG,1,0,1
frame_001510.PNG,1,0,1
frame_001522.PNG,1,1,1
frame_001523.PNG,1,1,1
frame_001524.PNG,1,1,1
frame_001525.PNG,1,1,1
frame_001526.PNG,1,1,1
frame_001527.PNG,1,1,1
frame_001528.PNG,1,1,1
frame_001529.PNG,1,1,1
frame_001530.PNG,1,1,1
frame_001531.PNG,1,1,1
frame_001532.PNG,1,1,1
frame_001533.PNG,1,1,1
frame_001534.PNG,1,1,1
frame_001535.PNG,1,1,1
frame_001536.PNG,1,1,1
frame_001537.PNG,1,1,1
frame_001538.PNG,1,4,1
frame_001539.PNG,1,4,1
frame_001540.PNG,1,4,1
frame_001541.PNG,2,4,1
frame_001542.PNG,2,4,1
frame_001543.PNG,2,4,1
frame_001544.PNG,2,4,1
frame_001552.PNG,2,4,1
frame_001553.PNG,2,4,1
frame_001554.PNG,2,4,2
frame_001555.PNG,2,4,1
frame_001556.PNG,2,4,1
frame_001557.PNG,2,4,1
frame_001558.PNG,2,0,0
frame_001559.PNG,2,0,1
frame_001560.PNG,2,0,2
frame_001561.PNG,2,0,1
frame_001562.PNG,2,0,1
frame_001563.PNG,2,0,1
frame_001564.PNG,2,0,2
frame_001565.PNG,2,0,2
frame_001566.PNG,2,0,2
frame_001567.PNG,2,0,0
frame_001568.PNG,2,0,2
frame_001569.PNG,2,0,1
frame_001570.PNG,2,0,2
frame_001571.PNG,2,0,2
frame_001572.PNG,2,0,0
frame_001573.PNG,2,0,0
frame_001574.PNG,2,0,2
frame_001575.PNG,2,0,2
frame_001581.PNG,2,0,2
frame_001582.PNG,2,0,0
frame_001583.PNG,2,0,2
frame_001584.PNG,4,0,2
frame_001585.PNG,4,0,1
frame_001586.PNG,4,0,1
frame_001587.PNG,4,0,0
frame_001588.PNG,4,0,2
frame_001593.PNG,1,0,1
frame_001594.PNG,1,0,1
frame_001595.PNG,1,0,1
frame_001596.PNG,1,0,2
frame_001597.PNG,1,0,0
frame_001598.PNG,1,0,2
frame_001599.PNG,1,0,1
frame_001600.PNG,1,0,1
frame_001601.PNG,1,0,1
frame_001602.PNG,1,0,2
frame_001603.PNG,1,0,2
frame_001604.PNG,1,0,1
frame_001605.PNG,1,0,2
frame_001606.PNG,1,0,2
frame_001607.PNG,1,0,1
frame_001608.PNG,1,0,2
frame_001609.PNG,1,0,2
frame_001680.PNG,4,0,2
frame_001681.PNG,4,0,0
frame_001682.PNG,4,0,2
frame_001683.PNG,4,0,2
frame_001684.PNG,4,0,2
frame_001685.PNG,4,0,2
frame_001686.PNG,4,0,2
frame_001687.PNG,4,0,2
frame_001688.PNG,4,0,2
frame_001689.PNG,4,0,0
frame_001690.PNG,4,4,4
frame_001691.PNG,4,4,4
frame_001697.PNG,4,4,4
frame_001698.PNG,4,4,2
frame_001699.PNG,4,4,2
frame_001700.PNG,4,4,2
frame_001701.PNG,4,4,2
frame_001702.PNG,2,4,2
frame_001703.PNG,2,4,2
frame_001704.PNG,2,4,2
frame_001705.PNG,2,4,2
frame_001706.PNG,2,4,2
frame_001707.PNG,2,4,2
frame_001708.PNG,2,4,2
