,label_data_team,img_url_data_team,label_psy_team,img_url_psy_team,pred
frame_000289.PNG,1,frame_000289.PNG,1,frame_000289.PNG,1
frame_000290.PNG,1,frame_000290.PNG,1,frame_000290.PNG,3
frame_000291.PNG,1,frame_000291.PNG,1,frame_000291.PNG,1
frame_000292.PNG,1,frame_000292.PNG,1,frame_000292.PNG,3
frame_000293.PNG,1,frame_000293.PNG,1,frame_000293.PNG,3
frame_000294.PNG,1,frame_000294.PNG,1,frame_000294.PNG,3
frame_000295.PNG,1,frame_000295.PNG,1,frame_000295.PNG,1
frame_000296.PNG,1,frame_000296.PNG,1,frame_000296.PNG,3
frame_000297.PNG,1,frame_000297.PNG,1,frame_000297.PNG,1
frame_000298.PNG,1,frame_000298.PNG,1,frame_000298.PNG,1
frame_000299.PNG,1,frame_000299.PNG,1,frame_000299.PNG,1
frame_000300.PNG,1,frame_000300.PNG,1,frame_000300.PNG,1
frame_000301.PNG,1,frame_000301.PNG,1,frame_000301.PNG,1
frame_000302.PNG,1,frame_000302.PNG,1,frame_000302.PNG,3
frame_000303.PNG,1,frame_000303.PNG,1,frame_000303.PNG,3
frame_000304.PNG,1,frame_000304.PNG,1,frame_000304.PNG,3
frame_000305.PNG,1,frame_000305.PNG,1,frame_000305.PNG,1
frame_000306.PNG,1,frame_000306.PNG,1,frame_000306.PNG,3
frame_000307.PNG,1,frame_000307.PNG,1,frame_000307.PNG,1
frame_000308.PNG,1,frame_000308.PNG,1,frame_000308.PNG,3
frame_000309.PNG,1,frame_000309.PNG,1,frame_000309.PNG,1
frame_000310.PNG,1,frame_000310.PNG,1,frame_000310.PNG,1
frame_000311.PNG,1,frame_000311.PNG,1,frame_000311.PNG,3
frame_000312.PNG,1,frame_000312.PNG,1,frame_000312.PNG,1
frame_000313.PNG,1,frame_000313.PNG,1,frame_000313.PNG,1
frame_000314.PNG,3,frame_000314.PNG,1,frame_000314.PNG,3
frame_000315.PNG,3,frame_000315.PNG,1,frame_000315.PNG,3
frame_000316.PNG,1,frame_000316.PNG,1,frame_000316.PNG,1
frame_000317.PNG,1,frame_000317.PNG,1,frame_000317.PNG,1
frame_000318.PNG,1,frame_000318.PNG,1,frame_000318.PNG,3
frame_000319.PNG,1,frame_000319.PNG,1,frame_000319.PNG,1
frame_000320.PNG,3,frame_000320.PNG,1,frame_000320.PNG,1
frame_000321.PNG,3,frame_000321.PNG,1,frame_000321.PNG,1
frame_000322.PNG,3,frame_000322.PNG,1,frame_000322.PNG,1
frame_000323.PNG,3,frame_000323.PNG,1,frame_000323.PNG,1
frame_000324.PNG,3,frame_000324.PNG,1,frame_000324.PNG,1
frame_000325.PNG,3,frame_000325.PNG,1,frame_000325.PNG,3
frame_000326.PNG,3,frame_000326.PNG,1,frame_000326.PNG,3
frame_000327.PNG,3,frame_000327.PNG,1,frame_000327.PNG,1
frame_000328.PNG,3,frame_000328.PNG,1,frame_000328.PNG,3
frame_000329.PNG,3,frame_000329.PNG,1,frame_000329.PNG,1
frame_000340.PNG,4,frame_000340.PNG,3,frame_000340.PNG,1
frame_000341.PNG,3,frame_000341.PNG,3,frame_000341.PNG,1
frame_000342.PNG,4,frame_000342.PNG,4,frame_000342.PNG,1
frame_000343.PNG,4,frame_000343.PNG,4,frame_000343.PNG,1
frame_000344.PNG,4,frame_000344.PNG,4,frame_000344.PNG,1
frame_000345.PNG,4,frame_000345.PNG,4,frame_000345.PNG,1
frame_000346.PNG,4,frame_000346.PNG,4,frame_000346.PNG,3
frame_000347.PNG,4,frame_000347.PNG,4,frame_000347.PNG,1
frame_000348.PNG,4,frame_000348.PNG,4,frame_000348.PNG,1
frame_000349.PNG,4,frame_000349.PNG,4,frame_000349.PNG,1
frame_000350.PNG,4,frame_000350.PNG,2,frame_000350.PNG,3
frame_000351.PNG,4,frame_000351.PNG,2,frame_000351.PNG,1
frame_000352.PNG,4,frame_000352.PNG,2,frame_000352.PNG,3
frame_000353.PNG,4,frame_000353.PNG,2,frame_000353.PNG,1
frame_000354.PNG,4,frame_000354.PNG,4,frame_000354.PNG,3
frame_000355.PNG,4,frame_000355.PNG,4,frame_000355.PNG,3
frame_000356.PNG,4,frame_000356.PNG,4,frame_000356.PNG,3
frame_000357.PNG,4,frame_000357.PNG,4,frame_000357.PNG,3
frame_000370.PNG,3,frame_000370.PNG,1,frame_000370.PNG,1
frame_000371.PNG,3,frame_000371.PNG,1,frame_000371.PNG,3
frame_000372.PNG,3,frame_000372.PNG,1,frame_000372.PNG,3
frame_000373.PNG,3,frame_000373.PNG,1,frame_000373.PNG,3
frame_000374.PNG,3,frame_000374.PNG,1,frame_000374.PNG,1
frame_000375.PNG,3,frame_000375.PNG,1,frame_000375.PNG,3
frame_000376.PNG,3,frame_000376.PNG,1,frame_000376.PNG,3
frame_000395.PNG,3,frame_000395.PNG,1,frame_000395.PNG,3
frame_000396.PNG,3,frame_000396.PNG,1,frame_000396.PNG,3
frame_000397.PNG,3,frame_000397.PNG,1,frame_000397.PNG,1
frame_000398.PNG,3,frame_000398.PNG,1,frame_000398.PNG,3
frame_000399.PNG,3,frame_000399.PNG,1,frame_000399.PNG,3
frame_000400.PNG,3,frame_000400.PNG,1,frame_000400.PNG,3
frame_000401.PNG,3,frame_000401.PNG,1,frame_000401.PNG,3
frame_000402.PNG,3,frame_000402.PNG,1,frame_000402.PNG,3
frame_000403.PNG,3,frame_000403.PNG,1,frame_000403.PNG,3
frame_000404.PNG,3,frame_000404.PNG,1,frame_000404.PNG,3
frame_000405.PNG,3,frame_000405.PNG,1,frame_000405.PNG,3
frame_000406.PNG,3,frame_000406.PNG,1,frame_000406.PNG,3
frame_000423.PNG,3,frame_000423.PNG,1,frame_000423.PNG,3
frame_000424.PNG,3,frame_000424.PNG,1,frame_000424.PNG,1
frame_000425.PNG,3,frame_000425.PNG,1,frame_000425.PNG,3
frame_000426.PNG,3,frame_000426.PNG,1,frame_000426.PNG,3
frame_000427.PNG,3,frame_000427.PNG,1,frame_000427.PNG,3
frame_000428.PNG,3,frame_000428.PNG,1,frame_000428.PNG,3
frame_000429.PNG,3,frame_000429.PNG,1,frame_000429.PNG,3
frame_000430.PNG,3,frame_000430.PNG,1,frame_000430.PNG,1
frame_000444.PNG,3,frame_000444.PNG,1,frame_000444.PNG,3
frame_000446.PNG,3,frame_000446.PNG,1,frame_000446.PNG,3
frame_000447.PNG,3,frame_000447.PNG,1,frame_000447.PNG,3
frame_000448.PNG,3,frame_000448.PNG,1,frame_000448.PNG,3
frame_000463.PNG,4,frame_000463.PNG,3,frame_000463.PNG,1
frame_000464.PNG,3,frame_000464.PNG,3,frame_000464.PNG,1
frame_000465.PNG,3,frame_000465.PNG,3,frame_000465.PNG,3
frame_000466.PNG,3,frame_000466.PNG,3,frame_000466.PNG,1
frame_000481.PNG,4,frame_000481.PNG,0,frame_000481.PNG,3
frame_000482.PNG,4,frame_000482.PNG,0,frame_000482.PNG,3
frame_000483.PNG,4,frame_000483.PNG,0,frame_000483.PNG,3
frame_000484.PNG,4,frame_000484.PNG,0,frame_000484.PNG,3
frame_000485.PNG,4,frame_000485.PNG,0,frame_000485.PNG,3
frame_000486.PNG,4,frame_000486.PNG,0,frame_000486.PNG,3
frame_000487.PNG,4,frame_000487.PNG,4,frame_000487.PNG,1
frame_000488.PNG,4,frame_000488.PNG,4,frame_000488.PNG,3
frame_000489.PNG,4,frame_000489.PNG,4,frame_000489.PNG,3
frame_000490.PNG,4,frame_000490.PNG,4,frame_000490.PNG,3
frame_000491.PNG,4,frame_000491.PNG,4,frame_000491.PNG,1
frame_000492.PNG,4,frame_000492.PNG,4,frame_000492.PNG,3
frame_000493.PNG,4,frame_000493.PNG,4,frame_000493.PNG,3
frame_000494.PNG,4,frame_000494.PNG,4,frame_000494.PNG,3
frame_000495.PNG,4,frame_000495.PNG,4,frame_000495.PNG,3
frame_000496.PNG,4,frame_000496.PNG,0,frame_000496.PNG,3
frame_000497.PNG,4,frame_000497.PNG,0,frame_000497.PNG,1
frame_000506.PNG,4,frame_000506.PNG,4,frame_000506.PNG,3
frame_000507.PNG,4,frame_000507.PNG,4,frame_000507.PNG,3
frame_000508.PNG,4,frame_000508.PNG,4,frame_000508.PNG,3
frame_000509.PNG,4,frame_000509.PNG,4,frame_000509.PNG,3
frame_000510.PNG,4,frame_000510.PNG,4,frame_000510.PNG,3
frame_000511.PNG,4,frame_000511.PNG,4,frame_000511.PNG,3
frame_000512.PNG,4,frame_000512.PNG,4,frame_000512.PNG,3
frame_000513.PNG,4,frame_000513.PNG,4,frame_000513.PNG,3
frame_000514.PNG,4,frame_000514.PNG,4,frame_000514.PNG,3
frame_000515.PNG,4,frame_000515.PNG,4,frame_000515.PNG,2
frame_000516.PNG,4,frame_000516.PNG,4,frame_000516.PNG,3
frame_000517.PNG,4,frame_000517.PNG,4,frame_000517.PNG,2
frame_000518.PNG,4,frame_000518.PNG,4,frame_000518.PNG,3
frame_000519.PNG,4,frame_000519.PNG,4,frame_000519.PNG,3
frame_000520.PNG,4,frame_000520.PNG,4,frame_000520.PNG,3
frame_000522.PNG,4,frame_000522.PNG,4,frame_000522.PNG,3
frame_000523.PNG,4,frame_000523.PNG,4,frame_000523.PNG,3
frame_000524.PNG,4,frame_000524.PNG,4,frame_000524.PNG,3
frame_000525.PNG,4,frame_000525.PNG,4,frame_000525.PNG,3
frame_000526.PNG,4,frame_000526.PNG,4,frame_000526.PNG,3
frame_000527.PNG,4,frame_000527.PNG,4,frame_000527.PNG,3
frame_000528.PNG,4,frame_000528.PNG,4,frame_000528.PNG,3
frame_000529.PNG,4,frame_000529.PNG,4,frame_000529.PNG,3
frame_000542.PNG,4,frame_000542.PNG,4,frame_000542.PNG,3
frame_000543.PNG,4,frame_000543.PNG,4,frame_000543.PNG,3
frame_000544.PNG,4,frame_000544.PNG,4,frame_000544.PNG,3
frame_000545.PNG,3,frame_000545.PNG,4,frame_000545.PNG,3
frame_000546.PNG,0,frame_000546.PNG,4,frame_000546.PNG,2
frame_000547.PNG,0,frame_000547.PNG,4,frame_000547.PNG,2
frame_000548.PNG,0,frame_000548.PNG,4,frame_000548.PNG,3
frame_000549.PNG,0,frame_000549.PNG,4,frame_000549.PNG,2
frame_000550.PNG,0,frame_000550.PNG,4,frame_000550.PNG,3
frame_000551.PNG,0,frame_000551.PNG,4,frame_000551.PNG,3
frame_000564.PNG,4,frame_000564.PNG,4,frame_000564.PNG,3
frame_000565.PNG,4,frame_000565.PNG,4,frame_000565.PNG,3
frame_000575.PNG,1,frame_000575.PNG,1,frame_000575.PNG,1
frame_000576.PNG,3,frame_000576.PNG,1,frame_000576.PNG,3
frame_000577.PNG,3,frame_000577.PNG,1,frame_000577.PNG,3
frame_000578.PNG,3,frame_000578.PNG,1,frame_000578.PNG,1
frame_000579.PNG,3,frame_000579.PNG,1,frame_000579.PNG,3
frame_000580.PNG,3,frame_000580.PNG,1,frame_000580.PNG,3
frame_000581.PNG,3,frame_000581.PNG,1,frame_000581.PNG,3
frame_000582.PNG,3,frame_000582.PNG,1,frame_000582.PNG,3
frame_000583.PNG,3,frame_000583.PNG,1,frame_000583.PNG,3
frame_000584.PNG,3,frame_000584.PNG,1,frame_000584.PNG,3
frame_000585.PNG,3,frame_000585.PNG,1,frame_000585.PNG,3
frame_000586.PNG,3,frame_000586.PNG,1,frame_000586.PNG,3
frame_000587.PNG,3,frame_000587.PNG,1,frame_000587.PNG,3
frame_000588.PNG,3,frame_000588.PNG,1,frame_000588.PNG,3
frame_000589.PNG,3,frame_000589.PNG,1,frame_000589.PNG,3
frame_000590.PNG,3,frame_000590.PNG,1,frame_000590.PNG,3
frame_000591.PNG,3,frame_000591.PNG,1,frame_000591.PNG,3
frame_000592.PNG,3,frame_000592.PNG,1,frame_000592.PNG,3
frame_000593.PNG,1,frame_000593.PNG,1,frame_000593.PNG,2
frame_000594.PNG,1,frame_000594.PNG,1,frame_000594.PNG,3
frame_000595.PNG,1,frame_000595.PNG,1,frame_000595.PNG,3
frame_000596.PNG,1,frame_000596.PNG,1,frame_000596.PNG,3
frame_000597.PNG,1,frame_000597.PNG,1,frame_000597.PNG,3
frame_000598.PNG,1,frame_000598.PNG,1,frame_000598.PNG,3
