,label_data_team,img_url_data_team,label_psy_team,img_url_psy_team,,pred
frame_000041.PNG,4,frame_000041.PNG,4,frame_000041.PNG,,3
frame_000042.PNG,4,frame_000042.PNG,2,frame_000042.PNG,,3
frame_000043.PNG,4,frame_000043.PNG,2,frame_000043.PNG,,3
frame_000044.PNG,4,frame_000044.PNG,2,frame_000044.PNG,,3
frame_000045.PNG,4,frame_000045.PNG,2,frame_000045.PNG,,3
frame_000046.PNG,4,frame_000046.PNG,2,frame_000046.PNG,,1
frame_000052.PNG,2,frame_000052.PNG,2,frame_000052.PNG,,3
frame_000053.PNG,2,frame_000053.PNG,2,frame_000053.PNG,,0
frame_000054.PNG,2,frame_000054.PNG,2,frame_000054.PNG,,3
frame_000055.PNG,2,frame_000055.PNG,2,frame_000055.PNG,,3
frame_000056.PNG,2,frame_000056.PNG,2,frame_000056.PNG,,3
frame_000057.PNG,2,frame_000057.PNG,2,frame_000057.PNG,,3
frame_000058.PNG,2,frame_000058.PNG,2,frame_000058.PNG,,2
frame_000059.PNG,2,frame_000059.PNG,2,frame_000059.PNG,,2
frame_000071.PNG,2,frame_000071.PNG,4,frame_000071.PNG,,3
frame_000072.PNG,2,frame_000072.PNG,4,frame_000072.PNG,,3
frame_000073.PNG,2,frame_000073.PNG,2,frame_000073.PNG,,3
frame_000074.PNG,2,frame_000074.PNG,2,frame_000074.PNG,,3
frame_000075.PNG,2,frame_000075.PNG,2,frame_000075.PNG,,2
frame_000076.PNG,2,frame_000076.PNG,2,frame_000076.PNG,,3
frame_000077.PNG,2,frame_000077.PNG,2,frame_000077.PNG,,3
frame_000078.PNG,2,frame_000078.PNG,2,frame_000078.PNG,,3
frame_000090.PNG,2,frame_000090.PNG,4,frame_000090.PNG,,3
frame_000091.PNG,2,frame_000091.PNG,4,frame_000091.PNG,,2
frame_000092.PNG,2,frame_000092.PNG,4,frame_000092.PNG,,3
frame_000093.PNG,2,frame_000093.PNG,4,frame_000093.PNG,,3
frame_000094.PNG,2,frame_000094.PNG,4,frame_000094.PNG,,2
frame_000095.PNG,2,frame_000095.PNG,4,frame_000095.PNG,,3
frame_000096.PNG,2,frame_000096.PNG,4,frame_000096.PNG,,2
frame_000097.PNG,2,frame_000097.PNG,4,frame_000097.PNG,,2
frame_000098.PNG,2,frame_000098.PNG,4,frame_000098.PNG,,3
frame_000110.PNG,2,frame_000110.PNG,4,frame_000110.PNG,,3
frame_000111.PNG,2,frame_000111.PNG,4,frame_000111.PNG,,3
frame_000112.PNG,2,frame_000112.PNG,4,frame_000112.PNG,,3
frame_000113.PNG,2,frame_000113.PNG,4,frame_000113.PNG,,3
frame_000114.PNG,2,frame_000114.PNG,4,frame_000114.PNG,,3
frame_000199.PNG,4,frame_000199.PNG,3,frame_000199.PNG,,1
frame_000200.PNG,4,frame_000200.PNG,4,frame_000200.PNG,,3
frame_000239.PNG,3,frame_000239.PNG,3,frame_000239.PNG,,1
frame_000240.PNG,3,frame_000240.PNG,3,frame_000240.PNG,,3
frame_000241.PNG,3,frame_000241.PNG,3,frame_000241.PNG,,3
frame_000420.PNG,4,frame_000420.PNG,4,frame_000420.PNG,,1
frame_000421.PNG,4,frame_000421.PNG,4,frame_000421.PNG,,1
frame_000422.PNG,4,frame_000422.PNG,4,frame_000422.PNG,,1
frame_000460.PNG,4,frame_000460.PNG,4,frame_000460.PNG,,1
frame_000461.PNG,4,frame_000461.PNG,4,frame_000461.PNG,,1
frame_000496.PNG,2,frame_000496.PNG,2,frame_000496.PNG,,3
frame_000497.PNG,2,frame_000497.PNG,2,frame_000497.PNG,,1
frame_000498.PNG,0,frame_000498.PNG,2,frame_000498.PNG,,3
frame_000499.PNG,0,frame_000499.PNG,2,frame_000499.PNG,,3
frame_000500.PNG,0,frame_000500.PNG,2,frame_000500.PNG,,3
frame_000754.PNG,4,frame_000754.PNG,4,frame_000754.PNG,,3
frame_000755.PNG,4,frame_000755.PNG,4,frame_000755.PNG,,3
frame_000756.PNG,4,frame_000756.PNG,4,frame_000756.PNG,,1
frame_000757.PNG,4,frame_000757.PNG,4,frame_000757.PNG,,1
frame_000758.PNG,4,frame_000758.PNG,4,frame_000758.PNG,,3
frame_000759.PNG,4,frame_000759.PNG,4,frame_000759.PNG,,3
frame_000760.PNG,4,frame_000760.PNG,4,frame_000760.PNG,,3
frame_000761.PNG,4,frame_000761.PNG,4,frame_000761.PNG,,3
frame_000762.PNG,4,frame_000762.PNG,4,frame_000762.PNG,,3
frame_000897.PNG,0,frame_000897.PNG,4,frame_000897.PNG,,1
frame_000898.PNG,0,frame_000898.PNG,4,frame_000898.PNG,,3
frame_000899.PNG,0,frame_000899.PNG,4,frame_000899.PNG,,3
frame_000935.PNG,0,frame_000935.PNG,4,frame_000935.PNG,,3
frame_000936.PNG,0,frame_000936.PNG,4,frame_000936.PNG,,2
frame_000937.PNG,0,frame_000937.PNG,4,frame_000937.PNG,,3
frame_000938.PNG,0,frame_000938.PNG,4,frame_000938.PNG,,3
frame_000939.PNG,0,frame_000939.PNG,4,frame_000939.PNG,,3
frame_000940.PNG,0,frame_000940.PNG,4,frame_000940.PNG,,3
frame_000941.PNG,0,frame_000941.PNG,4,frame_000941.PNG,,2
frame_000942.PNG,0,frame_000942.PNG,4,frame_000942.PNG,,3
frame_000943.PNG,0,frame_000943.PNG,4,frame_000943.PNG,,1
frame_000944.PNG,0,frame_000944.PNG,4,frame_000944.PNG,,3
frame_000945.PNG,0,frame_000945.PNG,4,frame_000945.PNG,,3
frame_000946.PNG,0,frame_000946.PNG,4,frame_000946.PNG,,3
frame_000947.PNG,0,frame_000947.PNG,4,frame_000947.PNG,,3
frame_000948.PNG,0,frame_000948.PNG,4,frame_000948.PNG,,3
frame_000949.PNG,0,frame_000949.PNG,4,frame_000949.PNG,,3
frame_000950.PNG,0,frame_000950.PNG,4,frame_000950.PNG,,3
frame_000959.PNG,2,frame_000959.PNG,4,frame_000959.PNG,,2
frame_000960.PNG,2,frame_000960.PNG,4,frame_000960.PNG,,3
frame_000961.PNG,0,frame_000961.PNG,4,frame_000961.PNG,,3
frame_000962.PNG,0,frame_000962.PNG,4,frame_000962.PNG,,3
frame_000963.PNG,0,frame_000963.PNG,4,frame_000963.PNG,,3
frame_000964.PNG,0,frame_000964.PNG,4,frame_000964.PNG,,2
frame_000965.PNG,0,frame_000965.PNG,4,frame_000965.PNG,,3
frame_000979.PNG,4,frame_000979.PNG,4,frame_000979.PNG,,3
frame_000980.PNG,4,frame_000980.PNG,4,frame_000980.PNG,,3
frame_000981.PNG,4,frame_000981.PNG,4,frame_000981.PNG,,3
frame_000982.PNG,4,frame_000982.PNG,4,frame_000982.PNG,,1
frame_000983.PNG,4,frame_000983.PNG,4,frame_000983.PNG,,3
frame_000984.PNG,4,frame_000984.PNG,4,frame_000984.PNG,,1
frame_000985.PNG,4,frame_000985.PNG,4,frame_000985.PNG,,2
frame_000986.PNG,4,frame_000986.PNG,4,frame_000986.PNG,,1
frame_000987.PNG,4,frame_000987.PNG,4,frame_000987.PNG,,3
frame_000988.PNG,4,frame_000988.PNG,4,frame_000988.PNG,,1
frame_000989.PNG,4,frame_000989.PNG,4,frame_000989.PNG,,1
frame_000990.PNG,4,frame_000990.PNG,4,frame_000990.PNG,,1
frame_000991.PNG,4,frame_000991.PNG,4,frame_000991.PNG,,1
frame_000992.PNG,4,frame_000992.PNG,4,frame_000992.PNG,,3
frame_000993.PNG,4,frame_000993.PNG,4,frame_000993.PNG,,1
frame_000994.PNG,4,frame_000994.PNG,4,frame_000994.PNG,,3
frame_001002.PNG,2,frame_001002.PNG,4,frame_001002.PNG,,3
frame_001003.PNG,2,frame_001003.PNG,4,frame_001003.PNG,,2
frame_001004.PNG,2,frame_001004.PNG,2,frame_001004.PNG,,3
frame_001005.PNG,2,frame_001005.PNG,2,frame_001005.PNG,,3
frame_001006.PNG,2,frame_001006.PNG,2,frame_001006.PNG,,3
frame_001432.PNG,4,frame_001432.PNG,4,frame_001432.PNG,,1
frame_001433.PNG,4,frame_001433.PNG,4,frame_001433.PNG,,1
frame_001434.PNG,4,frame_001434.PNG,4,frame_001434.PNG,,1
frame_001435.PNG,4,frame_001435.PNG,4,frame_001435.PNG,,3
frame_001436.PNG,4,frame_001436.PNG,4,frame_001436.PNG,,1
frame_001437.PNG,4,frame_001437.PNG,4,frame_001437.PNG,,1
frame_001438.PNG,4,frame_001438.PNG,4,frame_001438.PNG,,3
frame_001446.PNG,4,frame_001446.PNG,4,frame_001446.PNG,,2
frame_001447.PNG,4,frame_001447.PNG,4,frame_001447.PNG,,1
frame_001448.PNG,4,frame_001448.PNG,4,frame_001448.PNG,,1
frame_001449.PNG,4,frame_001449.PNG,4,frame_001449.PNG,,2
frame_001450.PNG,4,frame_001450.PNG,4,frame_001450.PNG,,1
frame_001458.PNG,4,frame_001458.PNG,4,frame_001458.PNG,,1
frame_001459.PNG,4,frame_001459.PNG,4,frame_001459.PNG,,1
frame_001460.PNG,4,frame_001460.PNG,4,frame_001460.PNG,,1
frame_001474.PNG,1,frame_001474.PNG,3,frame_001474.PNG,,3
frame_001475.PNG,1,frame_001475.PNG,3,frame_001475.PNG,,3
frame_001476.PNG,1,frame_001476.PNG,3,frame_001476.PNG,,3
frame_001477.PNG,1,frame_001477.PNG,3,frame_001477.PNG,,3
frame_001478.PNG,1,frame_001478.PNG,3,frame_001478.PNG,,3
frame_001479.PNG,1,frame_001479.PNG,3,frame_001479.PNG,,3
frame_001480.PNG,1,frame_001480.PNG,3,frame_001480.PNG,,3
frame_001481.PNG,0,frame_001481.PNG,3,frame_001481.PNG,,3
frame_001482.PNG,0,frame_001482.PNG,3,frame_001482.PNG,,3
frame_001483.PNG,0,frame_001483.PNG,3,frame_001483.PNG,,0
frame_001484.PNG,0,frame_001484.PNG,3,frame_001484.PNG,,3
frame_001485.PNG,0,frame_001485.PNG,3,frame_001485.PNG,,3
frame_001486.PNG,0,frame_001486.PNG,3,frame_001486.PNG,,3
frame_001487.PNG,0,frame_001487.PNG,3,frame_001487.PNG,,3
frame_001488.PNG,0,frame_001488.PNG,4,frame_001488.PNG,,3
frame_001489.PNG,0,frame_001489.PNG,4,frame_001489.PNG,,2
frame_001490.PNG,0,frame_001490.PNG,4,frame_001490.PNG,,2
frame_001491.PNG,0,frame_001491.PNG,4,frame_001491.PNG,,3
frame_001493.PNG,3,frame_001493.PNG,4,frame_001493.PNG,,3
frame_001494.PNG,3,frame_001494.PNG,4,frame_001494.PNG,,2
frame_001495.PNG,3,frame_001495.PNG,4,frame_001495.PNG,,3
frame_001499.PNG,0,frame_001499.PNG,4,frame_001499.PNG,,3
frame_001500.PNG,0,frame_001500.PNG,4,frame_001500.PNG,,2
frame_001501.PNG,4,frame_001501.PNG,4,frame_001501.PNG,,3
frame_001502.PNG,4,frame_001502.PNG,4,frame_001502.PNG,,3
frame_001503.PNG,4,frame_001503.PNG,4,frame_001503.PNG,,3
frame_001504.PNG,4,frame_001504.PNG,4,frame_001504.PNG,,2
frame_001505.PNG,4,frame_001505.PNG,4,frame_001505.PNG,,3
frame_001506.PNG,4,frame_001506.PNG,4,frame_001506.PNG,,3
frame_001507.PNG,4,frame_001507.PNG,4,frame_001507.PNG,,3
frame_001508.PNG,0,frame_001508.PNG,4,frame_001508.PNG,,3
frame_001509.PNG,0,frame_001509.PNG,4,frame_001509.PNG,,3
frame_001510.PNG,0,frame_001510.PNG,4,frame_001510.PNG,,3
frame_001511.PNG,0,frame_001511.PNG,4,frame_001511.PNG,,3
frame_001512.PNG,0,frame_001512.PNG,4,frame_001512.PNG,,3
frame_001513.PNG,0,frame_001513.PNG,4,frame_001513.PNG,,2
frame_001514.PNG,0,frame_001514.PNG,4,frame_001514.PNG,,2
frame_001515.PNG,0,frame_001515.PNG,4,frame_001515.PNG,,3
frame_001516.PNG,0,frame_001516.PNG,4,frame_001516.PNG,,3
frame_001517.PNG,0,frame_001517.PNG,4,frame_001517.PNG,,3
frame_001518.PNG,0,frame_001518.PNG,4,frame_001518.PNG,,3
frame_001528.PNG,0,frame_001528.PNG,4,frame_001528.PNG,,3
frame_001529.PNG,0,frame_001529.PNG,4,frame_001529.PNG,,3
frame_001530.PNG,0,frame_001530.PNG,4,frame_001530.PNG,,3
frame_001531.PNG,0,frame_001531.PNG,4,frame_001531.PNG,,3
frame_001532.PNG,0,frame_001532.PNG,4,frame_001532.PNG,,3
frame_001533.PNG,4,frame_001533.PNG,4,frame_001533.PNG,,2
frame_001534.PNG,4,frame_001534.PNG,4,frame_001534.PNG,,2
frame_001535.PNG,4,frame_001535.PNG,4,frame_001535.PNG,,3
frame_001536.PNG,4,frame_001536.PNG,4,frame_001536.PNG,,3
frame_001537.PNG,4,frame_001537.PNG,4,frame_001537.PNG,,3
frame_001538.PNG,4,frame_001538.PNG,4,frame_001538.PNG,,3
frame_001546.PNG,4,frame_001546.PNG,4,frame_001546.PNG,,3
frame_001547.PNG,4,frame_001547.PNG,4,frame_001547.PNG,,2
frame_001548.PNG,4,frame_001548.PNG,4,frame_001548.PNG,,3
frame_001549.PNG,4,frame_001549.PNG,4,frame_001549.PNG,,2
frame_001550.PNG,4,frame_001550.PNG,4,frame_001550.PNG,,2
frame_001551.PNG,4,frame_001551.PNG,4,frame_001551.PNG,,3
frame_001552.PNG,4,frame_001552.PNG,4,frame_001552.PNG,,1
frame_001560.PNG,2,frame_001560.PNG,4,frame_001560.PNG,,3
frame_001561.PNG,2,frame_001561.PNG,4,frame_001561.PNG,,3
frame_001562.PNG,2,frame_001562.PNG,4,frame_001562.PNG,,2
frame_001563.PNG,2,frame_001563.PNG,4,frame_001563.PNG,,3
frame_001564.PNG,2,frame_001564.PNG,4,frame_001564.PNG,,3
frame_001565.PNG,2,frame_001565.PNG,4,frame_001565.PNG,,3
frame_001566.PNG,2,frame_001566.PNG,4,frame_001566.PNG,,2
frame_001567.PNG,2,frame_001567.PNG,4,frame_001567.PNG,,3
frame_001568.PNG,2,frame_001568.PNG,2,frame_001568.PNG,,2
frame_001569.PNG,2,frame_001569.PNG,2,frame_001569.PNG,,3
frame_001570.PNG,2,frame_001570.PNG,2,frame_001570.PNG,,3
frame_001571.PNG,2,frame_001571.PNG,2,frame_001571.PNG,,3
frame_001572.PNG,2,frame_001572.PNG,2,frame_001572.PNG,,1
frame_001573.PNG,2,frame_001573.PNG,2,frame_001573.PNG,,3
frame_001584.PNG,4,frame_001584.PNG,4,frame_001584.PNG,,2
frame_001585.PNG,4,frame_001585.PNG,4,frame_001585.PNG,,3
frame_001586.PNG,4,frame_001586.PNG,4,frame_001586.PNG,,3
frame_001587.PNG,4,frame_001587.PNG,4,frame_001587.PNG,,3
frame_001588.PNG,4,frame_001588.PNG,4,frame_001588.PNG,,2
frame_001589.PNG,4,frame_001589.PNG,4,frame_001589.PNG,,3
frame_001590.PNG,4,frame_001590.PNG,4,frame_001590.PNG,,3
frame_001591.PNG,4,frame_001591.PNG,4,frame_001591.PNG,,3
frame_001592.PNG,4,frame_001592.PNG,4,frame_001592.PNG,,3
frame_001593.PNG,4,frame_001593.PNG,4,frame_001593.PNG,,3
frame_001670.PNG,0,frame_001670.PNG,4,frame_001670.PNG,,3
frame_001671.PNG,0,frame_001671.PNG,4,frame_001671.PNG,,3
frame_001672.PNG,0,frame_001672.PNG,4,frame_001672.PNG,,3
frame_001673.PNG,0,frame_001673.PNG,4,frame_001673.PNG,,3
frame_001674.PNG,0,frame_001674.PNG,4,frame_001674.PNG,,3
frame_001675.PNG,0,frame_001675.PNG,4,frame_001675.PNG,,3
frame_001676.PNG,0,frame_001676.PNG,4,frame_001676.PNG,,3
frame_001677.PNG,0,frame_001677.PNG,4,frame_001677.PNG,,3
frame_001678.PNG,0,frame_001678.PNG,4,frame_001678.PNG,,3
frame_001736.PNG,4,frame_001736.PNG,4,frame_001736.PNG,,3
frame_001737.PNG,4,frame_001737.PNG,4,frame_001737.PNG,,3
frame_001738.PNG,4,frame_001738.PNG,4,frame_001738.PNG,,3
frame_001739.PNG,4,frame_001739.PNG,4,frame_001739.PNG,,3
frame_001740.PNG,4,frame_001740.PNG,2,frame_001740.PNG,,3
frame_001746.PNG,4,frame_001746.PNG,4,frame_001746.PNG,,3
frame_001747.PNG,4,frame_001747.PNG,4,frame_001747.PNG,,3
frame_001748.PNG,4,frame_001748.PNG,4,frame_001748.PNG,,1
frame_001749.PNG,4,frame_001749.PNG,4,frame_001749.PNG,,3
frame_001750.PNG,4,frame_001750.PNG,4,frame_001750.PNG,,3
frame_001751.PNG,4,frame_001751.PNG,4,frame_001751.PNG,,3
frame_001752.PNG,4,frame_001752.PNG,4,frame_001752.PNG,,1
frame_001753.PNG,4,frame_001753.PNG,4,frame_001753.PNG,,3
frame_001763.PNG,4,frame_001763.PNG,4,frame_001763.PNG,,3
frame_001764.PNG,4,frame_001764.PNG,4,frame_001764.PNG,,3
frame_001765.PNG,4,frame_001765.PNG,4,frame_001765.PNG,,3
frame_001766.PNG,4,frame_001766.PNG,4,frame_001766.PNG,,3
frame_001767.PNG,4,frame_001767.PNG,4,frame_001767.PNG,,3
frame_001768.PNG,4,frame_001768.PNG,4,frame_001768.PNG,,3
frame_001769.PNG,4,frame_001769.PNG,4,frame_001769.PNG,,3
frame_001770.PNG,4,frame_001770.PNG,4,frame_001770.PNG,,3
frame_001771.PNG,4,frame_001771.PNG,4,frame_001771.PNG,,3
frame_001772.PNG,4,frame_001772.PNG,4,frame_001772.PNG,,3
frame_001773.PNG,0,frame_001773.PNG,4,frame_001773.PNG,,3
frame_001774.PNG,0,frame_001774.PNG,4,frame_001774.PNG,,3
frame_001778.PNG,1,frame_001778.PNG,3,frame_001778.PNG,,3
frame_001779.PNG,1,frame_001779.PNG,3,frame_001779.PNG,,1
frame_001780.PNG,1,frame_001780.PNG,3,frame_001780.PNG,,1
frame_001781.PNG,1,frame_001781.PNG,3,frame_001781.PNG,,1
frame_001782.PNG,1,frame_001782.PNG,3,frame_001782.PNG,,3
frame_001783.PNG,1,frame_001783.PNG,3,frame_001783.PNG,,3
frame_001784.PNG,1,frame_001784.PNG,3,frame_001784.PNG,,3
frame_001785.PNG,1,frame_001785.PNG,3,frame_001785.PNG,,1
frame_001786.PNG,1,frame_001786.PNG,3,frame_001786.PNG,,3
frame_001787.PNG,1,frame_001787.PNG,3,frame_001787.PNG,,2
frame_001788.PNG,0,frame_001788.PNG,2,frame_001788.PNG,,3
frame_001789.PNG,0,frame_001789.PNG,2,frame_001789.PNG,,1
frame_001790.PNG,0,frame_001790.PNG,2,frame_001790.PNG,,1
frame_001791.PNG,1,frame_001791.PNG,3,frame_001791.PNG,,3
frame_001792.PNG,1,frame_001792.PNG,3,frame_001792.PNG,,3
frame_001793.PNG,1,frame_001793.PNG,3,frame_001793.PNG,,3
frame_001794.PNG,1,frame_001794.PNG,3,frame_001794.PNG,,1
frame_001795.PNG,1,frame_001795.PNG,3,frame_001795.PNG,,3
frame_001796.PNG,1,frame_001796.PNG,3,frame_001796.PNG,,3
frame_001797.PNG,1,frame_001797.PNG,3,frame_001797.PNG,,3
frame_001798.PNG,1,frame_001798.PNG,3,frame_001798.PNG,,3
frame_001799.PNG,1,frame_001799.PNG,3,frame_001799.PNG,,3
frame_001800.PNG,1,frame_001800.PNG,2,frame_001800.PNG,,1
frame_001801.PNG,1,frame_001801.PNG,2,frame_001801.PNG,,3
frame_001802.PNG,1,frame_001802.PNG,2,frame_001802.PNG,,1
frame_001803.PNG,1,frame_001803.PNG,2,frame_001803.PNG,,3
frame_001804.PNG,1,frame_001804.PNG,3,frame_001804.PNG,,1
frame_001811.PNG,4,frame_001811.PNG,4,frame_001811.PNG,,3
frame_001812.PNG,4,frame_001812.PNG,4,frame_001812.PNG,,2
frame_001813.PNG,4,frame_001813.PNG,4,frame_001813.PNG,,3
frame_001814.PNG,4,frame_001814.PNG,4,frame_001814.PNG,,3
frame_001815.PNG,4,frame_001815.PNG,4,frame_001815.PNG,,3
frame_001816.PNG,4,frame_001816.PNG,4,frame_001816.PNG,,3
frame_001817.PNG,4,frame_001817.PNG,4,frame_001817.PNG,,3
frame_001818.PNG,4,frame_001818.PNG,4,frame_001818.PNG,,3
frame_001826.PNG,4,frame_001826.PNG,4,frame_001826.PNG,,1
frame_001827.PNG,4,frame_001827.PNG,4,frame_001827.PNG,,3
frame_001828.PNG,4,frame_001828.PNG,4,frame_001828.PNG,,1
frame_001829.PNG,4,frame_001829.PNG,4,frame_001829.PNG,,3
frame_001830.PNG,4,frame_001830.PNG,4,frame_001830.PNG,,1
frame_001831.PNG,4,frame_001831.PNG,4,frame_001831.PNG,,1
frame_001832.PNG,4,frame_001832.PNG,0,frame_001832.PNG,,1
frame_001839.PNG,4,frame_001839.PNG,0,frame_001839.PNG,,3
frame_001840.PNG,4,frame_001840.PNG,0,frame_001840.PNG,,3
frame_001841.PNG,4,frame_001841.PNG,0,frame_001841.PNG,,1
frame_001842.PNG,4,frame_001842.PNG,0,frame_001842.PNG,,3
frame_001843.PNG,4,frame_001843.PNG,0,frame_001843.PNG,,1
frame_001844.PNG,4,frame_001844.PNG,0,frame_001844.PNG,,2
frame_001845.PNG,4,frame_001845.PNG,0,frame_001845.PNG,,3
frame_001846.PNG,4,frame_001846.PNG,0,frame_001846.PNG,,3
frame_001847.PNG,4,frame_001847.PNG,0,frame_001847.PNG,,3
frame_001848.PNG,4,frame_001848.PNG,0,frame_001848.PNG,,3
frame_001849.PNG,4,frame_001849.PNG,0,frame_001849.PNG,,1
frame_001856.PNG,4,frame_001856.PNG,4,frame_001856.PNG,,2
frame_001857.PNG,4,frame_001857.PNG,4,frame_001857.PNG,,2
frame_001858.PNG,4,frame_001858.PNG,4,frame_001858.PNG,,2
frame_001859.PNG,4,frame_001859.PNG,4,frame_001859.PNG,,0
frame_001860.PNG,4,frame_001860.PNG,4,frame_001860.PNG,,1
frame_001861.PNG,4,frame_001861.PNG,4,frame_001861.PNG,,1
frame_001862.PNG,4,frame_001862.PNG,4,frame_001862.PNG,,2
frame_001863.PNG,4,frame_001863.PNG,2,frame_001863.PNG,,3
frame_001864.PNG,4,frame_001864.PNG,4,frame_001864.PNG,,3
frame_001865.PNG,4,frame_001865.PNG,4,frame_001865.PNG,,3
frame_001866.PNG,4,frame_001866.PNG,4,frame_001866.PNG,,3
frame_001867.PNG,4,frame_001867.PNG,4,frame_001867.PNG,,3
frame_001868.PNG,4,frame_001868.PNG,4,frame_001868.PNG,,3
frame_001869.PNG,4,frame_001869.PNG,4,frame_001869.PNG,,3
frame_001870.PNG,4,frame_001870.PNG,4,frame_001870.PNG,,3
frame_001871.PNG,4,frame_001871.PNG,4,frame_001871.PNG,,3
frame_001872.PNG,4,frame_001872.PNG,4,frame_001872.PNG,,3
frame_001873.PNG,4,frame_001873.PNG,4,frame_001873.PNG,,2
frame_001874.PNG,4,frame_001874.PNG,4,frame_001874.PNG,,2
frame_001875.PNG,4,frame_001875.PNG,4,frame_001875.PNG,,2
frame_001876.PNG,4,frame_001876.PNG,4,frame_001876.PNG,,3
frame_001877.PNG,4,frame_001877.PNG,4,frame_001877.PNG,,3
frame_001878.PNG,4,frame_001878.PNG,4,frame_001878.PNG,,3
frame_001879.PNG,4,frame_001879.PNG,4,frame_001879.PNG,,3
frame_001880.PNG,4,frame_001880.PNG,4,frame_001880.PNG,,2
frame_001881.PNG,4,frame_001881.PNG,4,frame_001881.PNG,,2
frame_001882.PNG,4,frame_001882.PNG,4,frame_001882.PNG,,3
frame_001883.PNG,4,frame_001883.PNG,4,frame_001883.PNG,,2
frame_001884.PNG,4,frame_001884.PNG,4,frame_001884.PNG,,1
frame_001885.PNG,4,frame_001885.PNG,4,frame_001885.PNG,,3
frame_001886.PNG,4,frame_001886.PNG,4,frame_001886.PNG,,2
frame_001887.PNG,4,frame_001887.PNG,4,frame_001887.PNG,,2
frame_001888.PNG,4,frame_001888.PNG,4,frame_001888.PNG,,3
frame_001889.PNG,4,frame_001889.PNG,4,frame_001889.PNG,,2
frame_001890.PNG,4,frame_001890.PNG,4,frame_001890.PNG,,3
frame_001891.PNG,4,frame_001891.PNG,4,frame_001891.PNG,,3
frame_001892.PNG,4,frame_001892.PNG,4,frame_001892.PNG,,3
frame_001893.PNG,4,frame_001893.PNG,4,frame_001893.PNG,,3
frame_001894.PNG,4,frame_001894.PNG,4,frame_001894.PNG,,3
frame_001895.PNG,4,frame_001895.PNG,4,frame_001895.PNG,,1
frame_001992.PNG,4,frame_001992.PNG,4,frame_001992.PNG,,3
frame_001993.PNG,4,frame_001993.PNG,4,frame_001993.PNG,,3
frame_001994.PNG,4,frame_001994.PNG,4,frame_001994.PNG,,1
frame_001995.PNG,4,frame_001995.PNG,4,frame_001995.PNG,,3
