video_name,tag
face2_01_116_70909_70969_sad.mp4,sad
face2_01_117_71028_71208_happy.mp4,happy
face2_01_118_71268_72107_relax.mp4,relax
face2_01_119_72167_72347_stress.mp4,angry
face2_01_120_72407_72587_happy.mp4,happy
face2_01_121_72587_72767_sad.mp4,sad
face2_01_122_72827_72947_neutral.mp4,neutral
face2_01_123_73366_73906_neutral.mp4,neutral
face2_01_124_73966_74145_neutral.mp4,neutral
face2_01_125_74205_74625_stress.mp4,angry
face2_01_126_75044_75284_stress.mp4,angry
face2_01_127_75344_76003_neutral.mp4,neutral
face2_01_128_76243_76783_neutral.mp4,neutral
face2_01_129_77262_77562_stress.mp4,angry
face2_01_130_77622_78401_neutral.mp4,neutral
face2_01_131_78461_78701_neutral.mp4,neutral
face2_01_132_80499_81278_neutral.mp4,neutral
face2_01_133_82057_82177_neutral.mp4,neutral
face2_01_134_82177_82777_relax.mp4,relax
face2_01_135_83376_83436_stress.mp4,angry
face2_01_136_83496_83736_relax.mp4,relax
face2_01_137_83796_83976_relax.mp4,relax
face2_01_138_83976_84155_stress.mp4,angry
face2_01_139_85174_85414_stress.mp4,angry
face2_01_140_85894_86853_neutral.mp4,neutral
face2_01_141_86373_87092_relax.mp4,relax
face2_01_142_87152_87632_relax.mp4,relax
face2_01_143_87692_88291_sad.mp4,sad
face2_01_144_88351_88471_relax.mp4,relax
face2_01_145_88531_88771_stress.mp4,angry
face2_01_146_88771_89010_stress.mp4,angry
face2_01_147_89430_89790_stress.mp4,angry
face2_01_148_90149_90209_stress.mp4,angry
face2_01_149_90449_90749_relax.mp4,relax
face2_01_150_90809_91168_neutral.mp4,neutral
face2_01_151_92127_92367_happy.mp4,happy
