,data_team,psy_team
frame_000119.PNG,2,2
frame_000120.PNG,2,2
frame_000121.PNG,2,2
frame_000122.PNG,2,2
frame_000123.PNG,2,2
frame_000124.PNG,2,2
frame_000125.PNG,2,2
frame_000126.PNG,2,2
frame_000127.PNG,2,2
frame_000128.PNG,2,2
frame_000129.PNG,2,2
frame_000130.PNG,2,2
frame_000131.PNG,2,2
frame_000132.PNG,1,2
frame_000133.PNG,1,3
frame_000134.PNG,1,3
frame_000135.PNG,1,3
frame_000136.PNG,1,1
frame_000137.PNG,1,1
frame_000138.PNG,1,1
frame_000139.PNG,1,1
frame_000140.PNG,1,1
frame_000141.PNG,1,1
frame_000142.PNG,1,1
frame_000143.PNG,1,1
frame_000144.PNG,1,1
frame_000145.PNG,1,1
frame_000146.PNG,1,1
frame_000147.PNG,1,1
frame_000148.PNG,1,1
frame_000149.PNG,1,1
frame_000150.PNG,1,1
frame_000151.PNG,1,1
frame_000152.PNG,1,1
frame_000153.PNG,1,1
frame_000154.PNG,1,1
frame_000155.PNG,1,1
frame_000156.PNG,1,1
frame_000157.PNG,1,1
frame_000158.PNG,1,1
frame_000159.PNG,1,1
frame_000160.PNG,1,1
frame_000161.PNG,1,1
frame_000162.PNG,1,1
frame_000163.PNG,1,1
frame_000164.PNG,1,1
frame_000165.PNG,1,1
frame_000166.PNG,1,1
frame_000167.PNG,1,1
frame_000168.PNG,1,1
frame_000169.PNG,1,1
frame_000170.PNG,1,1
frame_000171.PNG,1,1
frame_000172.PNG,1,1
frame_000173.PNG,1,1
frame_000174.PNG,1,1
frame_000175.PNG,1,1
frame_000176.PNG,1,2
frame_000177.PNG,1,2
frame_000178.PNG,1,2
frame_000179.PNG,1,2
frame_000180.PNG,4,2
frame_000181.PNG,4,2
frame_000194.PNG,4,3
frame_000195.PNG,4,3
frame_000196.PNG,4,3
frame_000197.PNG,4,3
frame_000198.PNG,4,3
frame_000199.PNG,4,2
frame_000200.PNG,4,2
frame_000201.PNG,2,2
frame_000202.PNG,2,2
frame_000203.PNG,1,2
frame_000204.PNG,1,2
frame_000215.PNG,0,0
frame_000216.PNG,0,0
frame_000217.PNG,0,0
frame_000218.PNG,0,0
frame_000219.PNG,0,0
frame_000220.PNG,0,0
frame_000221.PNG,0,0
frame_000222.PNG,0,0
frame_000223.PNG,0,0
frame_000224.PNG,0,0
frame_000225.PNG,0,0
frame_000226.PNG,0,0
frame_000227.PNG,0,0
frame_000228.PNG,0,0
frame_000229.PNG,0,0
frame_000230.PNG,0,0
frame_000231.PNG,0,0
frame_000232.PNG,0,0
frame_000233.PNG,0,0
frame_000234.PNG,0,0
frame_000235.PNG,0,0
frame_000236.PNG,0,0
frame_000237.PNG,0,0
frame_000238.PNG,0,0
frame_000239.PNG,0,0
frame_000240.PNG,0,0
frame_000241.PNG,0,0
frame_000242.PNG,0,0
frame_000243.PNG,0,0
frame_000244.PNG,0,0
frame_000245.PNG,0,0
frame_000246.PNG,0,0
frame_000247.PNG,0,0
frame_000248.PNG,0,0
frame_000249.PNG,0,0
frame_000250.PNG,0,0
frame_000251.PNG,0,0
frame_000252.PNG,0,0
frame_000253.PNG,0,0
frame_000262.PNG,2,2
frame_000263.PNG,2,2
frame_000264.PNG,2,2
frame_000265.PNG,2,2
frame_000266.PNG,2,2
frame_000267.PNG,2,2
frame_000268.PNG,2,2
frame_000269.PNG,2,2
frame_000270.PNG,2,2
frame_000271.PNG,2,2
frame_000272.PNG,2,2
frame_000273.PNG,2,2
frame_000274.PNG,2,2
frame_000275.PNG,2,2
frame_000279.PNG,2,4
frame_000280.PNG,2,4
frame_000281.PNG,2,4
frame_000282.PNG,2,2
frame_000283.PNG,2,2
frame_000284.PNG,2,2
frame_000285.PNG,2,2
frame_000286.PNG,2,2
frame_000287.PNG,2,2
frame_000288.PNG,2,4
frame_000289.PNG,2,2
frame_000290.PNG,2,2
frame_000299.PNG,2,2
frame_000300.PNG,2,2
frame_000301.PNG,2,2
frame_000302.PNG,2,2
frame_000303.PNG,2,2
frame_000304.PNG,2,2
frame_000305.PNG,2,2
frame_000306.PNG,2,2
frame_000307.PNG,2,2
frame_000308.PNG,2,2
frame_000309.PNG,2,2
frame_000310.PNG,2,2
frame_000311.PNG,2,2
frame_000312.PNG,2,2
frame_000321.PNG,2,2
frame_000322.PNG,2,2
frame_000323.PNG,2,2
frame_000324.PNG,2,2
frame_000325.PNG,2,2
frame_000326.PNG,2,2
frame_000327.PNG,2,2
frame_000328.PNG,2,2
frame_000329.PNG,2,2
frame_000330.PNG,2,2
frame_000331.PNG,2,2
frame_000332.PNG,2,2
frame_000333.PNG,2,2
frame_000334.PNG,2,2
frame_000335.PNG,2,2
frame_000336.PNG,2,2
frame_000337.PNG,2,2
frame_000338.PNG,2,2
frame_000349.PNG,2,2
frame_000350.PNG,2,2
frame_000351.PNG,2,2
frame_000352.PNG,2,2
frame_000353.PNG,2,2
frame_000354.PNG,2,2
frame_000355.PNG,2,2
frame_000356.PNG,2,2
frame_000366.PNG,4,2
frame_000367.PNG,4,2
frame_000368.PNG,4,2
frame_000369.PNG,4,2
frame_000370.PNG,4,2
frame_000371.PNG,4,2
frame_000372.PNG,4,2
frame_000373.PNG,4,2
frame_000374.PNG,4,2
frame_000375.PNG,4,2
frame_000376.PNG,4,2
frame_000377.PNG,4,2
frame_000378.PNG,4,2
frame_000379.PNG,4,2
frame_000380.PNG,4,2
frame_000381.PNG,4,2
frame_000382.PNG,4,2
frame_000383.PNG,4,2
frame_000384.PNG,4,2
frame_000385.PNG,4,2
frame_000386.PNG,4,2
frame_000387.PNG,2,2
frame_000388.PNG,2,2
frame_000389.PNG,2,2
frame_000390.PNG,2,2
frame_000391.PNG,2,2
frame_000392.PNG,2,2
frame_000393.PNG,2,2
frame_000394.PNG,2,2
frame_000395.PNG,2,2
frame_000396.PNG,2,2
frame_000397.PNG,2,2
frame_000398.PNG,2,2
frame_000399.PNG,2,2
frame_000409.PNG,2,2
frame_000410.PNG,2,2
frame_000411.PNG,4,2
frame_000412.PNG,4,2
frame_000413.PNG,4,2
frame_000414.PNG,4,2
frame_000415.PNG,4,2
frame_000416.PNG,4,2
frame_000417.PNG,4,2
frame_000418.PNG,4,2
frame_000419.PNG,4,2
frame_000429.PNG,2,2
frame_000430.PNG,2,2
frame_000431.PNG,2,2
frame_000432.PNG,2,2
frame_000433.PNG,2,2
frame_000434.PNG,2,2
frame_000435.PNG,2,2
frame_000436.PNG,4,2
frame_000437.PNG,4,2
frame_000438.PNG,4,2
frame_000439.PNG,4,2
frame_000440.PNG,4,2
frame_000441.PNG,4,2
frame_000442.PNG,4,2
frame_000443.PNG,4,2
frame_000444.PNG,4,2
frame_000445.PNG,4,2
frame_000446.PNG,2,2
frame_000447.PNG,2,2
frame_000448.PNG,2,2
frame_000449.PNG,2,2
frame_000456.PNG,4,4
frame_000457.PNG,4,4
frame_000458.PNG,4,4
frame_000459.PNG,4,2
frame_000460.PNG,4,2
frame_000461.PNG,4,2
frame_000462.PNG,4,2
frame_000463.PNG,4,2
frame_000464.PNG,4,2
frame_000465.PNG,4,2
frame_000473.PNG,2,2
frame_000474.PNG,2,2
frame_000475.PNG,2,2
frame_000476.PNG,2,2
frame_000477.PNG,2,2
frame_000478.PNG,2,2
frame_000479.PNG,2,2
frame_000480.PNG,2,2
frame_000481.PNG,2,2
frame_000482.PNG,2,2
frame_000483.PNG,2,2
frame_000484.PNG,2,2
frame_000485.PNG,2,2
frame_000486.PNG,2,2
frame_000487.PNG,2,2
frame_000488.PNG,2,2
frame_000489.PNG,2,2
frame_000490.PNG,2,2
frame_000491.PNG,2,2
frame_000492.PNG,2,2
frame_000493.PNG,2,2
frame_000494.PNG,2,2
frame_000495.PNG,2,2
frame_000504.PNG,2,2
frame_000505.PNG,2,2
frame_000506.PNG,2,2
frame_000507.PNG,2,2
frame_000508.PNG,2,2
frame_000509.PNG,2,2
frame_000510.PNG,2,2
frame_000511.PNG,2,2
frame_000512.PNG,2,2
frame_000513.PNG,2,2
frame_000514.PNG,2,2
frame_000515.PNG,2,2
frame_000516.PNG,2,2
frame_000517.PNG,2,2
frame_000518.PNG,2,2
frame_000519.PNG,2,2
frame_000520.PNG,2,2
frame_000521.PNG,2,2
frame_000522.PNG,2,2
frame_000523.PNG,2,2
frame_000524.PNG,2,2
frame_000525.PNG,2,2
frame_000526.PNG,2,2
frame_000527.PNG,2,2
frame_000528.PNG,2,2
frame_000537.PNG,2,2
frame_000538.PNG,2,2
frame_000539.PNG,2,2
frame_000540.PNG,2,2
frame_000541.PNG,2,2
frame_000542.PNG,2,2
frame_000543.PNG,2,2
frame_000544.PNG,2,2
frame_000545.PNG,2,2
frame_000546.PNG,4,2
frame_000547.PNG,4,2
frame_000548.PNG,4,2
frame_000549.PNG,4,2
frame_000550.PNG,4,2
frame_000551.PNG,4,2
frame_000552.PNG,4,2
frame_000553.PNG,4,2
frame_000554.PNG,4,3
frame_000555.PNG,4,3
frame_000556.PNG,4,3
frame_000557.PNG,4,3
frame_000558.PNG,4,2
frame_000559.PNG,4,2
frame_000560.PNG,4,2
frame_000561.PNG,4,2
frame_000562.PNG,4,2
frame_000563.PNG,4,2
frame_000564.PNG,4,2
frame_000565.PNG,4,2
frame_000566.PNG,4,2
frame_000567.PNG,4,2
frame_000568.PNG,4,2
frame_000569.PNG,4,2
frame_000570.PNG,4,2
frame_000571.PNG,4,2
frame_000579.PNG,2,2
frame_000580.PNG,2,2
frame_000581.PNG,2,2
frame_000582.PNG,2,2
frame_000583.PNG,2,2
frame_000584.PNG,2,2
frame_000585.PNG,2,2
frame_000586.PNG,2,2
frame_000587.PNG,2,2
frame_000588.PNG,2,2
frame_000589.PNG,2,2
frame_000590.PNG,2,2
frame_000591.PNG,2,2
frame_000592.PNG,2,2
frame_000593.PNG,2,2
frame_000594.PNG,2,2
frame_000595.PNG,2,2
frame_000596.PNG,2,2
frame_000597.PNG,2,2
frame_000598.PNG,2,2
frame_000599.PNG,2,2
frame_000605.PNG,2,2
frame_000606.PNG,2,2
frame_000607.PNG,2,2
frame_000618.PNG,2,2
frame_000619.PNG,2,2
frame_000620.PNG,2,3
frame_000621.PNG,2,3
frame_000622.PNG,2,3
frame_000623.PNG,2,3
frame_000624.PNG,1,3
frame_000625.PNG,1,3
frame_000626.PNG,1,3
frame_000627.PNG,2,3
frame_000628.PNG,2,3
frame_000629.PNG,2,3
frame_000634.PNG,2,0
frame_000635.PNG,2,0
frame_000636.PNG,2,3
frame_000637.PNG,2,2
frame_000638.PNG,2,2
frame_000645.PNG,2,2
frame_000646.PNG,2,2
frame_000647.PNG,2,2
frame_000648.PNG,2,2
frame_000649.PNG,2,2
frame_000650.PNG,2,2
frame_000651.PNG,0,2
frame_000652.PNG,0,2
frame_000653.PNG,0,2
frame_000654.PNG,0,2
frame_000655.PNG,0,2
frame_000656.PNG,0,2
frame_000668.PNG,2,2
frame_000669.PNG,2,2
frame_000670.PNG,2,2
frame_000671.PNG,0,2
frame_000679.PNG,2,2
frame_000680.PNG,2,2
frame_000681.PNG,2,2
frame_000682.PNG,2,2
frame_000683.PNG,2,2
frame_000684.PNG,2,2
frame_000685.PNG,2,2
frame_000686.PNG,2,2
frame_000687.PNG,2,2
frame_000688.PNG,2,2
frame_000689.PNG,2,2
frame_000690.PNG,2,2
frame_000691.PNG,2,2
frame_000692.PNG,2,2
frame_000693.PNG,2,2
frame_000694.PNG,2,2
frame_000695.PNG,2,2
frame_000696.PNG,2,2
frame_000697.PNG,2,2
frame_000698.PNG,2,2
frame_000699.PNG,2,2
frame_000700.PNG,2,2
frame_000701.PNG,2,2
frame_000708.PNG,0,2
frame_000709.PNG,0,2
frame_000710.PNG,0,2
frame_000711.PNG,0,2
frame_000712.PNG,0,2
frame_000713.PNG,0,2
frame_000714.PNG,0,2
frame_000715.PNG,0,0
frame_000716.PNG,0,0
frame_000717.PNG,0,0
frame_000718.PNG,0,0
frame_000719.PNG,0,0
frame_000720.PNG,0,0
frame_000721.PNG,0,0
frame_000722.PNG,0,0
frame_000729.PNG,0,2
frame_000730.PNG,0,2
frame_000731.PNG,0,2
frame_000732.PNG,0,2
frame_000733.PNG,0,2
frame_000734.PNG,0,2
frame_000735.PNG,0,2
frame_000736.PNG,0,2
frame_000737.PNG,0,2
frame_000745.PNG,2,2
frame_000746.PNG,2,2
frame_000747.PNG,2,2
frame_000748.PNG,2,2
frame_000749.PNG,2,2
frame_000750.PNG,2,2
frame_000751.PNG,2,2
frame_000752.PNG,2,2
frame_000753.PNG,0,2
frame_000754.PNG,0,2
frame_000755.PNG,0,2
frame_000763.PNG,0,2
frame_000764.PNG,0,2
frame_000765.PNG,0,2
frame_000766.PNG,0,2
frame_000767.PNG,0,2
frame_000768.PNG,0,2
frame_000769.PNG,0,2
frame_000770.PNG,2,2
frame_000771.PNG,2,2
frame_000772.PNG,2,2
frame_000773.PNG,2,2
frame_000774.PNG,2,2
frame_000775.PNG,2,2
frame_000776.PNG,2,2
frame_000777.PNG,2,2
frame_000784.PNG,0,2
frame_000795.PNG,2,2
frame_000796.PNG,2,2
frame_000797.PNG,2,2
frame_000798.PNG,2,2
frame_000799.PNG,2,2
frame_000800.PNG,2,2
frame_000801.PNG,2,2
frame_000802.PNG,2,2
frame_000803.PNG,2,2
frame_000804.PNG,2,2
frame_000805.PNG,2,2
frame_000806.PNG,2,2
frame_000807.PNG,2,2
frame_000808.PNG,2,2
frame_000809.PNG,2,2
frame_000810.PNG,2,2
frame_000811.PNG,2,2
frame_000812.PNG,2,2
frame_000813.PNG,2,2
frame_000814.PNG,2,2
frame_000815.PNG,2,2
frame_000816.PNG,2,2
frame_000817.PNG,2,2
frame_000818.PNG,2,2
frame_000829.PNG,2,2
frame_000830.PNG,2,2
frame_000831.PNG,2,2
frame_000832.PNG,2,2
frame_000833.PNG,2,2
frame_000834.PNG,2,2
frame_000835.PNG,2,2
frame_000836.PNG,2,2
frame_000837.PNG,2,2
frame_000838.PNG,2,2
frame_000844.PNG,2,2
frame_000845.PNG,2,2
frame_000846.PNG,2,2
frame_000847.PNG,2,2
frame_000848.PNG,2,2
frame_000849.PNG,2,2
frame_000850.PNG,2,2
frame_000851.PNG,2,2
frame_000852.PNG,2,2
frame_000853.PNG,2,2
frame_000854.PNG,2,2
frame_000855.PNG,2,2
frame_000856.PNG,2,2
frame_000857.PNG,2,2
frame_000858.PNG,2,2
frame_000859.PNG,2,2
frame_000868.PNG,2,2
frame_000869.PNG,2,2
frame_000870.PNG,2,2
frame_000871.PNG,2,2
frame_000872.PNG,2,2
frame_000873.PNG,2,2
frame_000874.PNG,2,2
frame_000875.PNG,2,2
frame_000876.PNG,2,2
frame_000877.PNG,2,2
frame_000878.PNG,2,2
frame_000879.PNG,2,2
frame_000880.PNG,2,2
frame_000881.PNG,2,2
frame_000882.PNG,2,2
frame_000883.PNG,2,2
frame_000884.PNG,2,2
frame_000885.PNG,2,2
frame_000886.PNG,2,2
frame_000887.PNG,2,2
frame_000888.PNG,2,2
frame_000889.PNG,2,2
frame_000890.PNG,2,2
frame_000891.PNG,2,2
frame_000892.PNG,2,2
frame_000893.PNG,2,2
frame_000894.PNG,4,2
frame_000895.PNG,4,2
frame_000896.PNG,4,2
frame_000897.PNG,4,2
frame_000898.PNG,4,2
frame_000899.PNG,4,2
frame_000900.PNG,4,2
frame_000901.PNG,4,2
frame_000910.PNG,4,2
frame_000911.PNG,4,2
frame_000912.PNG,4,2
frame_000913.PNG,4,2
frame_000914.PNG,4,2
frame_000915.PNG,4,2
frame_000916.PNG,4,2
frame_000917.PNG,4,2
frame_000918.PNG,4,2
frame_000919.PNG,4,2
frame_000920.PNG,4,2
frame_000921.PNG,4,2
frame_000922.PNG,4,2
frame_000923.PNG,4,2
frame_000931.PNG,2,2
frame_000932.PNG,2,2
frame_000933.PNG,2,2
frame_000934.PNG,2,2
frame_000935.PNG,2,2
frame_000944.PNG,2,2
frame_000945.PNG,2,2
frame_000946.PNG,2,2
frame_000947.PNG,2,2
frame_000948.PNG,2,2
frame_000949.PNG,2,2
frame_000950.PNG,2,2
frame_000951.PNG,2,2
frame_000952.PNG,2,2
frame_000953.PNG,2,2
frame_000954.PNG,2,2
frame_000955.PNG,2,2
frame_000956.PNG,2,2
frame_000957.PNG,2,2
frame_000958.PNG,2,2
frame_000959.PNG,2,0
frame_000960.PNG,2,0
frame_000961.PNG,2,0
frame_000962.PNG,2,0
frame_000963.PNG,2,0
frame_000964.PNG,2,0
frame_000972.PNG,2,2
frame_000973.PNG,2,2
frame_000974.PNG,2,2
frame_000975.PNG,2,2
frame_000976.PNG,2,2
frame_000977.PNG,2,2
frame_000978.PNG,2,2
frame_000979.PNG,2,2
frame_000980.PNG,2,2
frame_000981.PNG,2,2
frame_000982.PNG,2,2
frame_000983.PNG,2,2
frame_000984.PNG,2,2
frame_000985.PNG,2,2
frame_000986.PNG,2,2
frame_000987.PNG,2,2
frame_000988.PNG,2,2
frame_000989.PNG,2,2
frame_000990.PNG,2,2
frame_000991.PNG,2,0
frame_001000.PNG,0,2
frame_001001.PNG,0,0
frame_001002.PNG,0,0
frame_001003.PNG,0,0
frame_001004.PNG,0,0
frame_001005.PNG,0,0
frame_001006.PNG,0,0
frame_001007.PNG,0,0
frame_001008.PNG,0,0
frame_001009.PNG,0,0
frame_001010.PNG,0,0
frame_001011.PNG,0,0
frame_001012.PNG,0,0
frame_001013.PNG,0,0
frame_001014.PNG,0,0
frame_001015.PNG,0,0
frame_001016.PNG,0,0
frame_001017.PNG,0,0
frame_001018.PNG,0,0
frame_001019.PNG,0,0
frame_001020.PNG,0,0
frame_001021.PNG,0,0
frame_001022.PNG,0,0
frame_001023.PNG,0,0
frame_001024.PNG,0,0
frame_001025.PNG,0,0
frame_001026.PNG,0,0
frame_001027.PNG,0,0
frame_001028.PNG,0,0
frame_001029.PNG,0,0
frame_001030.PNG,0,0
frame_001031.PNG,0,0
frame_001032.PNG,0,0
frame_001033.PNG,0,0
frame_001034.PNG,0,0
frame_001035.PNG,0,0
frame_001036.PNG,0,0
frame_001037.PNG,0,0
frame_001038.PNG,0,0
frame_001039.PNG,0,0
frame_001040.PNG,0,2
frame_001041.PNG,4,2
frame_001042.PNG,4,2
frame_001049.PNG,2,2
frame_001050.PNG,2,2
frame_001051.PNG,2,2
frame_001052.PNG,2,2
frame_001053.PNG,2,2
frame_001063.PNG,2,2
frame_001064.PNG,2,2
frame_001065.PNG,2,2
frame_001066.PNG,2,2
frame_001067.PNG,2,2
frame_001068.PNG,2,2
frame_001078.PNG,2,2
frame_001079.PNG,2,2
frame_001080.PNG,2,0
frame_001081.PNG,2,0
frame_001082.PNG,2,0
frame_001083.PNG,2,0
frame_001084.PNG,2,2
frame_001085.PNG,2,2
frame_001086.PNG,2,2
frame_001087.PNG,2,2
frame_001088.PNG,2,2
frame_001089.PNG,2,2
frame_001090.PNG,2,2
frame_001091.PNG,2,2
frame_001092.PNG,2,2
frame_001093.PNG,2,2
frame_001094.PNG,2,2
frame_001104.PNG,4,2
frame_001105.PNG,4,2
frame_001106.PNG,4,2
frame_001107.PNG,4,2
frame_001108.PNG,4,0
frame_001109.PNG,4,0
frame_001110.PNG,4,0
frame_001111.PNG,4,0
frame_001112.PNG,4,0
frame_001113.PNG,4,0
frame_001114.PNG,4,0
frame_001115.PNG,4,0
frame_001116.PNG,4,0
frame_001117.PNG,4,0
frame_001118.PNG,4,0
frame_001119.PNG,4,0
frame_001120.PNG,4,0
frame_001121.PNG,4,0
frame_001122.PNG,4,0
frame_001123.PNG,4,0
frame_001124.PNG,4,0
frame_001125.PNG,4,0
frame_001126.PNG,4,0
frame_001127.PNG,4,0
frame_001128.PNG,4,0
frame_001129.PNG,4,0
frame_001130.PNG,4,0
frame_001131.PNG,4,0
frame_001132.PNG,4,0
frame_001133.PNG,4,0
frame_001134.PNG,4,0
frame_001135.PNG,4,0
frame_001136.PNG,4,0
frame_001137.PNG,4,0
frame_001138.PNG,4,0
frame_001139.PNG,4,0
frame_001145.PNG,0,0
frame_001146.PNG,0,0
frame_001147.PNG,0,0
frame_001148.PNG,0,2
frame_001149.PNG,2,2
frame_001150.PNG,2,2
frame_001151.PNG,2,2
frame_001152.PNG,2,2
frame_001153.PNG,2,0
frame_001154.PNG,2,0
frame_001155.PNG,2,0
frame_001156.PNG,2,0
frame_001157.PNG,2,0
frame_001158.PNG,2,0
frame_001159.PNG,2,0
frame_001160.PNG,2,0
frame_001161.PNG,2,2
frame_001162.PNG,2,2
frame_001163.PNG,2,2
frame_001164.PNG,2,2
frame_001165.PNG,2,2
frame_001166.PNG,2,2
frame_001167.PNG,2,0
frame_001168.PNG,2,2
frame_001169.PNG,2,2
frame_001170.PNG,2,2
frame_001171.PNG,2,2
frame_001172.PNG,2,2
frame_001173.PNG,2,2
frame_001174.PNG,2,2
frame_001175.PNG,2,2
frame_001176.PNG,2,2
frame_001183.PNG,2,2
frame_001184.PNG,2,2
frame_001185.PNG,2,2
frame_001186.PNG,2,2
frame_001187.PNG,2,2
frame_001188.PNG,2,2
frame_001189.PNG,2,2
frame_001190.PNG,2,2
frame_001200.PNG,2,2
frame_001201.PNG,2,2
frame_001202.PNG,2,2
frame_001203.PNG,2,2
frame_001204.PNG,2,2
frame_001205.PNG,2,2
frame_001206.PNG,2,2
frame_001207.PNG,2,2
frame_001208.PNG,2,0
frame_001209.PNG,2,0
frame_001210.PNG,2,0
frame_001211.PNG,2,0
frame_001212.PNG,2,0
frame_001213.PNG,2,0
frame_001214.PNG,2,2
frame_001215.PNG,2,2
frame_001216.PNG,2,2
frame_001217.PNG,2,2
frame_001218.PNG,2,2
frame_001219.PNG,2,2
frame_001220.PNG,2,2
frame_001221.PNG,2,2
frame_001222.PNG,2,2
frame_001223.PNG,2,2
frame_001224.PNG,2,2
frame_001233.PNG,2,2
frame_001234.PNG,2,2
frame_001235.PNG,2,2
frame_001236.PNG,2,2
frame_001237.PNG,2,2
frame_001238.PNG,2,2
frame_001239.PNG,2,2
frame_001240.PNG,2,2
frame_001241.PNG,2,2
frame_001242.PNG,2,2
frame_001243.PNG,2,2
frame_001244.PNG,2,4
frame_001245.PNG,2,4
frame_001254.PNG,2,2
frame_001255.PNG,2,2
frame_001256.PNG,2,2
frame_001257.PNG,2,2
frame_001258.PNG,2,2
frame_001259.PNG,2,2
frame_001260.PNG,2,0
frame_001261.PNG,2,0
frame_001262.PNG,2,0
frame_001263.PNG,2,0
frame_001264.PNG,2,0
frame_001265.PNG,2,2
frame_001266.PNG,2,2
frame_001267.PNG,2,2
frame_001268.PNG,2,0
frame_001269.PNG,2,0
frame_001270.PNG,2,0
frame_001271.PNG,2,0
frame_001272.PNG,2,0
frame_001273.PNG,2,0
frame_001274.PNG,2,0
frame_001275.PNG,2,0
frame_001276.PNG,2,0
frame_001277.PNG,2,0
frame_001278.PNG,2,0
frame_001279.PNG,2,0
frame_001280.PNG,2,0
frame_001289.PNG,2,2
frame_001290.PNG,2,2
frame_001291.PNG,2,2
frame_001292.PNG,2,2
frame_001293.PNG,2,2
frame_001294.PNG,2,2
frame_001295.PNG,2,2
frame_001296.PNG,2,2
frame_001297.PNG,2,2
frame_001298.PNG,2,2
frame_001299.PNG,2,2
frame_001300.PNG,2,2
frame_001301.PNG,2,2
frame_001302.PNG,2,2
frame_001303.PNG,2,2
frame_001304.PNG,2,2
frame_001305.PNG,2,2
frame_001306.PNG,2,2
frame_001307.PNG,2,2
frame_001308.PNG,2,2
frame_001309.PNG,2,2
frame_001310.PNG,2,2
frame_001311.PNG,2,2
frame_001312.PNG,2,2
frame_001325.PNG,2,2
frame_001326.PNG,2,2
frame_001327.PNG,2,2
frame_001328.PNG,2,2
frame_001329.PNG,2,2
frame_001330.PNG,2,2
frame_001331.PNG,2,2
frame_001332.PNG,2,2
frame_001333.PNG,2,2
frame_001334.PNG,2,2
frame_001335.PNG,2,2
frame_001336.PNG,2,2
frame_001347.PNG,2,2
frame_001348.PNG,2,2
frame_001349.PNG,2,2
frame_001350.PNG,2,2
frame_001351.PNG,2,2
frame_001352.PNG,2,2
frame_001353.PNG,2,4
frame_001354.PNG,2,4
frame_001355.PNG,2,4
frame_001356.PNG,2,4
frame_001357.PNG,2,4
frame_001358.PNG,2,4
frame_001359.PNG,2,4
frame_001360.PNG,2,4
frame_001361.PNG,2,2
frame_001369.PNG,0,0
frame_001370.PNG,0,0
frame_001371.PNG,0,0
frame_001372.PNG,0,0
frame_001373.PNG,0,0
frame_001374.PNG,0,0
frame_001375.PNG,2,0
frame_001376.PNG,2,0
frame_001377.PNG,2,0
frame_001378.PNG,2,0
frame_001379.PNG,2,0
frame_001380.PNG,2,0
frame_001381.PNG,2,0
frame_001388.PNG,2,2
frame_001389.PNG,2,2
frame_001390.PNG,2,2
frame_001391.PNG,2,2
frame_001398.PNG,0,2
frame_001399.PNG,0,2
frame_001400.PNG,0,2
frame_001401.PNG,0,2
frame_001402.PNG,0,2
frame_001403.PNG,0,2
frame_001404.PNG,0,0
frame_001405.PNG,0,0
frame_001406.PNG,0,0
frame_001407.PNG,0,0
frame_001408.PNG,0,0
frame_001409.PNG,0,0
frame_001410.PNG,0,0
frame_001411.PNG,0,0
frame_001412.PNG,0,0
